read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00838:54:HLWYKDSXX:2:1217:28456:28385,TXNRD1,NM_001093771,127,187,+,+
A00838:54:HLWYKDSXX:2:2445:14000:4351,TXNRD1,NM_001093771,322,824,-,-
A00838:54:HLWYKDSXX:2:2325:14986:28510,TXNRD1,NM_001093771,371,433,-,-
A00838:54:HLWYKDSXX:2:1230:30680:35211,TXNRD1,NM_001093771,483,733,-,-
A00838:54:HLWYKDSXX:2:1323:23240:31250,TXNRD1,NM_001093771,506,524,-,-
A00838:54:HLWYKDSXX:2:2111:7934:4460,TXNRD1,NM_001093771,626,640,-,-
A00838:54:HLWYKDSXX:2:1149:29559:29888,TXNRD1,NM_001093771,715,2272,-,-
A00838:54:HLWYKDSXX:2:2442:20835:4476,TXNRD1,NM_001093771,731,731,-,-
A00838:54:HLWYKDSXX:2:1228:20916:23249,TXNRD1,NM_001093771,741,801,-,-
A00838:54:HLWYKDSXX:2:2611:28302:19758,TXNRD1,NM_001093771,744,744,-,-
A00838:54:HLWYKDSXX:2:2366:5954:5854,TXNRD1,NM_001093771,833,912,-,-
A00838:54:HLWYKDSXX:2:2656:32877:28682,TXNRD1,NM_001093771,935,965,-,-
A00838:54:HLWYKDSXX:2:1117:12075:17801,TXNRD1,NM_001093771,1016,1083,-,-
A00838:54:HLWYKDSXX:2:1562:28999:29919,TXNRD1,NM_001093771,1151,1978,-,-
A00838:54:HLWYKDSXX:2:2440:17987:24815,TXNRD1,NM_001093771,1216,1258,-,-
A00838:54:HLWYKDSXX:2:2441:13087:22153,TXNRD1,NM_001093771,1288,1552,-,-
A00838:54:HLWYKDSXX:2:1150:15619:33520,TXNRD1,NM_001093771,1326,1391,-,-
A00838:54:HLWYKDSXX:2:2344:1434:19069,TXNRD1,NM_001093771,1365,1503,-,-
A00838:54:HLWYKDSXX:2:1656:29487:35650,TXNRD1,NM_001093771,1421,2069,-,-
A00838:54:HLWYKDSXX:2:2570:29215:17300,TXNRD1,NM_001093771,1449,1533,-,-
A00838:54:HLWYKDSXX:2:2668:17662:8187,TXNRD1,NM_001093771,1458,1674,-,-
A00838:54:HLWYKDSXX:2:2125:20844:9377,TXNRD1,NM_001093771,1474,1656,-,-
A00838:54:HLWYKDSXX:2:1117:28944:25692,TXNRD1,NM_001093771,1537,3373,-,-
A00838:54:HLWYKDSXX:2:1460:21965:32299,TXNRD1,NM_001093771,1559,2094,-,-
A00838:54:HLWYKDSXX:2:2339:15637:32205,TXNRD1,NM_001093771,1593,1624,-,-
A00838:54:HLWYKDSXX:2:1378:11297:28385,TXNRD1,NM_001093771,1597,1600,-,-
A00838:54:HLWYKDSXX:2:1275:30029:32925,TXNRD1,NM_001093771,1631,2264,-,-
A00838:54:HLWYKDSXX:2:2143:15302:1814,TXNRD1,NM_001093771,1642,2328,-,-
A00838:54:HLWYKDSXX:2:2466:8305:21981,TXNRD1,NM_001093771,1646,1662,-,-
A00838:54:HLWYKDSXX:2:2501:16016:33113,TXNRD1,NM_001093771,1750,1750,-,-
A00838:54:HLWYKDSXX:2:2525:25211:4633,TXNRD1,NM_001093771,1761,1773,-,-
A00838:54:HLWYKDSXX:2:1123:24985:33646,TXNRD1,NM_001093771,1763,1843,-,-
A00838:54:HLWYKDSXX:2:2209:27471:25175,TXNRD1,NM_001093771,2123,2164,-,-
A00838:54:HLWYKDSXX:2:2350:24885:35509,TXNRD1,NM_001093771,2627,2762,-,-
A00838:54:HLWYKDSXX:2:1201:23131:9267,TXNRD1,NM_001093771,3465,3465,-,-
A00838:54:HLWYKDSXX:2:1106:8703:31438,TXNRD1,NM_001093771,3475,3492,-,-
A00838:54:HLWYKDSXX:2:2320:6397:29262,TXNRD1,NM_001093771,3476,3487,-,-
A00838:54:HLWYKDSXX:2:2621:2835:9878,DIO3,NM_001362,329,412,+,+
A00838:54:HLWYKDSXX:2:1229:13829:27320,DIO3,NM_001362,1276,1441,+,+
A00838:54:HLWYKDSXX:2:2227:4535:22091,DIO3,NM_001362,1823,1859,-,-
A00838:54:HLWYKDSXX:2:2443:14977:31062,GPX2,NM_002083,86,159,-,-
A00838:54:HLWYKDSXX:2:1459:30463:9940,GPX2,NM_002083,590,676,+,+
A00838:54:HLWYKDSXX:2:1278:14886:17284,GPX2,NM_002083,590,753,+,+
A00838:54:HLWYKDSXX:2:1306:6334:36761,GPX3,NM_002084,142,212,+,+
A00838:54:HLWYKDSXX:2:2175:16929:9893,GPX3,NM_002084,1373,1492,-,-
A00838:54:HLWYKDSXX:2:2367:13621:3223,GPX3,NM_002084,1560,1615,-,-
A00838:54:HLWYKDSXX:2:2240:8657:22936,GPX4,NM_002085,128,655,-,-
A00838:54:HLWYKDSXX:2:1103:28655:26913,GPX4,NM_002085,131,221,-,-
A00838:54:HLWYKDSXX:2:1370:32678:33066,GPX4,NM_002085,138,200,-,-
A00838:54:HLWYKDSXX:2:1104:22679:15875,GPX4,NM_002085,138,233,-,-
A00838:54:HLWYKDSXX:2:1426:24894:3646,GPX4,NM_002085,141,189,-,-
A00838:54:HLWYKDSXX:2:2604:6045:9017,GPX4,NM_002085,143,440,-,-
A00838:54:HLWYKDSXX:2:2155:20537:14011,GPX4,NM_002085,145,600,-,-
A00838:54:HLWYKDSXX:2:2313:9588:4257,GPX4,NM_002085,145,665,-,-
A00838:54:HLWYKDSXX:2:1522:21197:32753,GPX4,NM_002085,148,651,-,-
A00838:54:HLWYKDSXX:2:1519:20392:33990,GPX4,NM_002085,149,592,-,-
A00838:54:HLWYKDSXX:2:2320:5005:20588,GPX4,NM_002085,151,183,-,-
A00838:54:HLWYKDSXX:2:1128:4779:2942,GPX4,NM_002085,165,203,+,+
A00838:54:HLWYKDSXX:2:1368:12292:21778,GPX4,NM_002085,169,203,-,-
A00838:54:HLWYKDSXX:2:2139:18240:1892,GPX4,NM_002085,174,644,-,-
A00838:54:HLWYKDSXX:2:2117:23122:7467,GPX4,NM_002085,185,624,-,-
A00838:54:HLWYKDSXX:2:2258:19036:36057,GPX4,NM_002085,190,626,-,-
A00838:54:HLWYKDSXX:2:1407:10022:10426,GPX4,NM_002085,194,383,-,-
A00838:54:HLWYKDSXX:2:2347:11342:13025,GPX4,NM_002085,194,617,-,-
A00838:54:HLWYKDSXX:2:2551:19117:35665,GPX4,NM_002085,199,631,-,-
A00838:54:HLWYKDSXX:2:2411:3649:36746,GPX4,NM_002085,202,382,-,-
A00838:54:HLWYKDSXX:2:2625:6298:24674,GPX4,NM_002085,202,430,-,-
A00838:54:HLWYKDSXX:2:1475:7401:17660,GPX4,NM_002085,206,630,-,-
A00838:54:HLWYKDSXX:2:1517:21856:17300,GPX4,NM_002085,210,749,-,-
A00838:54:HLWYKDSXX:2:2570:8992:15405,GPX4,NM_002085,211,633,-,-
A00838:54:HLWYKDSXX:2:2558:24370:25504,GPX4,NM_002085,216,216,-,-
A00838:54:HLWYKDSXX:2:1671:16378:26663,GPX4,NM_002085,220,302,-,-
A00838:54:HLWYKDSXX:2:2362:26350:13589,GPX4,NM_002085,225,388,-,-
A00838:54:HLWYKDSXX:2:2647:30915:4586,GPX4,NM_002085,226,437,-,-
A00838:54:HLWYKDSXX:2:1333:29306:16611,GPX4,NM_002085,232,425,-,-
A00838:54:HLWYKDSXX:2:1143:13756:22686,GPX4,NM_002085,233,392,-,-
A00838:54:HLWYKDSXX:2:2529:20130:17785,GPX4,NM_002085,236,418,-,-
A00838:54:HLWYKDSXX:2:1250:21902:13463,GPX4,NM_002085,237,386,-,-
A00838:54:HLWYKDSXX:2:2162:8178:19319,GPX4,NM_002085,237,567,-,-
A00838:54:HLWYKDSXX:2:2407:2374:18537,GPX4,NM_002085,237,636,-,-
A00838:54:HLWYKDSXX:2:1631:26720:36182,GPX4,NM_002085,243,244,-,-
A00838:54:HLWYKDSXX:2:1358:26060:21825,GPX4,NM_002085,246,428,-,-
A00838:54:HLWYKDSXX:2:2170:21820:11945,GPX4,NM_002085,248,552,-,-
A00838:54:HLWYKDSXX:2:2171:23610:3208,GPX4,NM_002085,252,387,-,-
A00838:54:HLWYKDSXX:2:1153:29432:5494,GPX4,NM_002085,252,421,-,-
A00838:54:HLWYKDSXX:2:2238:2058:1736,GPX4,NM_002085,252,436,-,-
A00838:54:HLWYKDSXX:2:1311:30581:31438,GPX4,NM_002085,264,341,-,-
A00838:54:HLWYKDSXX:2:1257:4734:33552,GPX4,NM_002085,266,377,-,-
A00838:54:HLWYKDSXX:2:1212:11659:22654,GPX4,NM_002085,276,387,-,-
A00838:54:HLWYKDSXX:2:1333:27308:25582,GPX4,NM_002085,277,335,-,-
A00838:54:HLWYKDSXX:2:1477:16541:34021,GPX4,NM_002085,279,386,-,-
A00838:54:HLWYKDSXX:2:1667:28917:19006,GPX4,NM_002085,280,339,-,-
