read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00403:117:HGT25DSXX:2:1658:29297:29622,GPX1,NM_000581,276,389,-,-
A00403:117:HGT25DSXX:2:1614:12463:22169,GPX1,NM_000581,284,347,-,-
A00403:117:HGT25DSXX:2:1124:28763:10128,GPX1,NM_000581,299,347,-,-
A00403:117:HGT25DSXX:2:2148:32072:30639,GPX1,NM_000581,302,344,-,-
A00403:117:HGT25DSXX:2:2477:3884:6089,GPX1,NM_000581,315,344,-,-
A00403:117:HGT25DSXX:2:2230:23122:8938,GPX1,NM_000581,321,344,-,-
A00403:117:HGT25DSXX:2:1233:31882:22294,GPX1,NM_000581,329,347,-,-
A00403:117:HGT25DSXX:2:2601:4896:11725,GPX1,NM_000581,447,485,-,-
A00403:117:HGT25DSXX:2:1622:10393:19836,GPX1,NM_000581,454,529,-,-
A00403:117:HGT25DSXX:2:1340:12427:19570,GPX1,NM_000581,454,722,-,-
A00403:117:HGT25DSXX:2:2544:6786:29403,GPX1,NM_000581,477,669,-,-
A00403:117:HGT25DSXX:2:2449:12626:27837,GPX1,NM_000581,526,638,-,-
A00403:117:HGT25DSXX:2:1526:1687:22138,GPX1,NM_000581,537,625,-,-
A00403:117:HGT25DSXX:2:1248:19849:30044,GPX1,NM_000581,566,566,-,-
A00403:117:HGT25DSXX:2:1301:15700:3662,GPX1,NM_000581,666,751,+,+
A00403:117:HGT25DSXX:2:2564:14868:14121,DIO1,NM_000792,498,1125,-,-
A00403:117:HGT25DSXX:2:1329:1479:4930,TXNRD1,NM_001093771,102,1853,+,+
A00403:117:HGT25DSXX:2:1245:15103:7388,TXNRD1,NM_001093771,766,1317,-,-
A00403:117:HGT25DSXX:2:2573:5258:16235,TXNRD1,NM_001093771,1170,1204,-,-
A00403:117:HGT25DSXX:2:1153:3387:32471,TXNRD1,NM_001093771,1247,1273,-,-
A00403:117:HGT25DSXX:2:1121:16288:9721,TXNRD1,NM_001093771,1306,1354,-,-
A00403:117:HGT25DSXX:2:2363:3215:33677,TXNRD1,NM_001093771,1334,1399,-,-
A00403:117:HGT25DSXX:2:2511:15383:35587,TXNRD1,NM_001093771,1344,1346,-,-
A00403:117:HGT25DSXX:2:2610:25310:25535,TXNRD1,NM_001093771,1348,1360,-,-
A00403:117:HGT25DSXX:2:1361:10022:27492,TXNRD1,NM_001093771,3492,3503,-,-
A00403:117:HGT25DSXX:2:1624:3378:31046,GPX2,NM_002083,175,402,-,-
A00403:117:HGT25DSXX:2:2150:10700:7091,GPX2,NM_002083,231,286,-,-
