read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00639:1136:H53GLDRX2:1:2149:31078:22435,GPX1,NM_000581,452,513,+,+
A00639:1136:H53GLDRX2:1:2227:5999:21151,TXNRD1,NM_001093771,329,1766,-,-
A00639:1136:H53GLDRX2:1:2224:8666:5603,TXNRD1,NM_001093771,329,1767,-,-
A00639:1136:H53GLDRX2:1:2269:15365:9377,TXNRD1,NM_001093771,346,443,-,-
A00639:1136:H53GLDRX2:1:2204:29722:15139,TXNRD1,NM_001093771,366,2642,-,-
A00639:1136:H53GLDRX2:1:2272:17779:17566,TXNRD1,NM_001093771,395,395,-,-
A00639:1136:H53GLDRX2:2:2272:3803:12806,TXNRD1,NM_001093771,423,528,-,-
A00639:1136:H53GLDRX2:1:2128:28013:14184,TXNRD1,NM_001093771,456,593,-,-
A00639:1136:H53GLDRX2:1:2168:7690:9424,TXNRD1,NM_001093771,458,470,-,-
A00639:1136:H53GLDRX2:2:2230:12364:26099,TXNRD1,NM_001093771,458,471,-,-
A00639:1136:H53GLDRX2:2:2145:2799:29794,TXNRD1,NM_001093771,498,535,-,-
A00639:1136:H53GLDRX2:2:2151:13141:27289,TXNRD1,NM_001093771,576,626,-,-
A00639:1136:H53GLDRX2:1:2136:7979:34162,TXNRD1,NM_001093771,605,749,-,-
A00639:1136:H53GLDRX2:2:2107:27154:29450,TXNRD1,NM_001093771,624,703,-,-
A00639:1136:H53GLDRX2:1:2176:14507:8829,TXNRD1,NM_001093771,640,713,-,-
A00639:1136:H53GLDRX2:2:2211:25165:23844,TXNRD1,NM_001093771,657,800,-,-
A00639:1136:H53GLDRX2:1:2272:18539:19758,TXNRD1,NM_001093771,658,727,-,-
A00639:1136:H53GLDRX2:1:2120:5466:10582,TXNRD1,NM_001093771,665,703,-,-
A00639:1136:H53GLDRX2:1:2108:5864:26271,TXNRD1,NM_001093771,676,676,-,-
A00639:1136:H53GLDRX2:1:2234:13991:14418,TXNRD1,NM_001093771,709,709,-,-
A00639:1136:H53GLDRX2:1:2273:32705:11882,TXNRD1,NM_001093771,714,762,-,-
A00639:1136:H53GLDRX2:2:2144:31295:3771,TXNRD1,NM_001093771,715,717,-,-
A00639:1136:H53GLDRX2:1:2233:24957:33755,TXNRD1,NM_001093771,733,750,-,-
A00639:1136:H53GLDRX2:1:2163:29866:12383,TXNRD1,NM_001093771,737,741,-,-
A00639:1136:H53GLDRX2:1:2217:24153:7968,TXNRD1,NM_001093771,740,752,-,-
A00639:1136:H53GLDRX2:2:2220:22119:1908,TXNRD1,NM_001093771,758,831,-,-
A00639:1136:H53GLDRX2:1:2256:21621:5024,TXNRD1,NM_001093771,772,853,-,-
A00639:1136:H53GLDRX2:1:2147:27082:17675,TXNRD1,NM_001093771,772,855,-,-
A00639:1136:H53GLDRX2:2:2222:32750:21981,TXNRD1,NM_001093771,813,911,-,-
A00639:1136:H53GLDRX2:1:2126:14353:25316,TXNRD1,NM_001093771,874,911,-,-
A00639:1136:H53GLDRX2:1:2126:14362:24956,TXNRD1,NM_001093771,874,912,-,-
A00639:1136:H53GLDRX2:1:2264:4309:36354,TXNRD1,NM_001093771,888,897,-,-
A00639:1136:H53GLDRX2:2:2112:30436:1282,TXNRD1,NM_001093771,908,908,-,-
A00639:1136:H53GLDRX2:2:2123:24894:31955,TXNRD1,NM_001093771,966,1432,-,-
A00639:1136:H53GLDRX2:2:2124:27543:12179,TXNRD1,NM_001093771,1131,1279,-,-
A00639:1136:H53GLDRX2:1:2213:24795:30217,TXNRD1,NM_001093771,1181,1201,-,-
