read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00268:189:H5GW2DSXX:4:1167:30508:27806,GPX1,NM_000581,276,347,-,-
A00268:189:H5GW2DSXX:4:2462:1958:28087,GPX1,NM_000581,285,344,-,-
A00268:189:H5GW2DSXX:4:2338:28257:32017,GPX1,NM_000581,285,347,-,-
A00268:189:H5GW2DSXX:4:2305:3197:17550,GPX1,NM_000581,289,347,-,-
A00268:189:H5GW2DSXX:4:2647:15004:11537,GPX1,NM_000581,292,347,-,-
A00268:189:H5GW2DSXX:4:2104:24026:18709,GPX1,NM_000581,298,344,-,-
A00268:189:H5GW2DSXX:4:1542:19967:27148,GPX1,NM_000581,299,347,+,+
A00268:189:H5GW2DSXX:4:1113:7410:20462,GPX1,NM_000581,299,349,-,-
A00268:189:H5GW2DSXX:4:1365:15076:36871,GPX1,NM_000581,300,347,-,-
A00268:189:H5GW2DSXX:4:2442:26503:8437,GPX1,NM_000581,302,344,-,-
A00268:189:H5GW2DSXX:4:1366:29035:8312,GPX1,NM_000581,306,344,-,-
A00268:189:H5GW2DSXX:4:1553:23909:4445,GPX1,NM_000581,310,344,-,-
A00268:189:H5GW2DSXX:4:1563:16966:20415,GPX1,NM_000581,310,347,-,-
A00268:189:H5GW2DSXX:4:1178:27679:34147,GPX1,NM_000581,315,347,-,-
A00268:189:H5GW2DSXX:4:2208:5945:2832,GPX1,NM_000581,316,344,-,-
A00268:189:H5GW2DSXX:4:1207:21070:30592,GPX1,NM_000581,324,347,-,-
A00268:189:H5GW2DSXX:4:1541:5502:13902,GPX1,NM_000581,325,347,-,-
A00268:189:H5GW2DSXX:4:1360:25861:32283,GPX1,NM_000581,327,344,-,-
A00268:189:H5GW2DSXX:4:1558:25834:14011,GPX1,NM_000581,328,347,-,-
A00268:189:H5GW2DSXX:4:1368:8739:7169,GPX1,NM_000581,329,344,-,-
A00268:189:H5GW2DSXX:4:2253:11912:37059,GPX1,NM_000581,330,347,-,-
A00268:189:H5GW2DSXX:4:2363:18710:31829,GPX1,NM_000581,341,453,-,-
A00268:189:H5GW2DSXX:4:2449:18855:29637,GPX1,NM_000581,465,466,-,-
A00268:189:H5GW2DSXX:4:1165:23827:6840,GPX1,NM_000581,492,529,-,-
A00268:189:H5GW2DSXX:4:2559:8142:13589,GPX1,NM_000581,497,706,-,-
A00268:189:H5GW2DSXX:4:2404:23050:35023,GPX1,NM_000581,549,745,-,-
A00268:189:H5GW2DSXX:4:2660:27218:10989,GPX1,NM_000581,557,559,-,-
A00268:189:H5GW2DSXX:4:1676:19913:34507,GPX1,NM_000581,559,929,-,-
A00268:189:H5GW2DSXX:4:2475:10782:31313,GPX1,NM_000581,562,631,-,-
A00268:189:H5GW2DSXX:4:1557:32145:22373,TXNRD1,NM_001093771,345,392,-,-
A00268:189:H5GW2DSXX:4:1428:3911:6292,TXNRD1,NM_001093771,604,628,+,+
A00268:189:H5GW2DSXX:4:1504:13322:28823,TXNRD1,NM_001093771,656,710,-,-
A00268:189:H5GW2DSXX:4:1363:17083:32863,TXNRD1,NM_001093771,766,792,-,-
A00268:189:H5GW2DSXX:4:2605:3125:22060,TXNRD1,NM_001093771,798,816,-,-
A00268:189:H5GW2DSXX:4:1208:32777:27007,TXNRD1,NM_001093771,821,1491,-,-
A00268:189:H5GW2DSXX:4:2272:3649:33238,TXNRD1,NM_001093771,860,897,-,-
A00268:189:H5GW2DSXX:4:1639:2917:3129,TXNRD1,NM_001093771,1230,1246,-,-
A00268:189:H5GW2DSXX:4:1376:10854:26271,TXNRD1,NM_001093771,1320,1321,-,-
A00268:189:H5GW2DSXX:4:2128:1479:13479,TXNRD1,NM_001093771,1320,1390,-,-
A00268:189:H5GW2DSXX:4:2302:29622:32283,TXNRD1,NM_001093771,1356,1356,-,-
A00268:189:H5GW2DSXX:4:2354:22978:29230,TXNRD1,NM_001093771,1384,1384,-,-
A00268:189:H5GW2DSXX:4:2142:19190:23046,TXNRD1,NM_001093771,1400,2342,-,-
A00268:189:H5GW2DSXX:4:1115:20112:32346,TXNRD1,NM_001093771,1465,1467,-,-
A00268:189:H5GW2DSXX:4:1319:11984:25410,TXNRD1,NM_001093771,1613,1642,-,-
A00268:189:H5GW2DSXX:4:1438:3405:27806,TXNRD1,NM_001093771,1626,1642,-,-
A00268:189:H5GW2DSXX:4:1210:1796:37043,TXNRD1,NM_001093771,1631,1631,-,-
A00268:189:H5GW2DSXX:4:1207:14425:7811,TXNRD1,NM_001093771,1646,1657,-,-
A00268:189:H5GW2DSXX:4:1103:16731:17942,TXNRD1,NM_001093771,1656,1710,-,-
A00268:189:H5GW2DSXX:4:2462:18295:17080,TXNRD1,NM_001093771,2039,2088,-,-
A00268:189:H5GW2DSXX:4:1267:26856:32690,TXNRD1,NM_001093771,2119,2172,-,-
A00268:189:H5GW2DSXX:4:2560:20663:30608,TXNRD1,NM_001093771,2121,2149,-,-
A00268:189:H5GW2DSXX:4:1320:9986:14184,TXNRD1,NM_001093771,2121,2152,-,-
A00268:189:H5GW2DSXX:4:1263:21106:19601,TXNRD1,NM_001093771,2123,2123,-,-
