read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00268:189:H5GW2DSXX:4:2162:12789:1783,GPX1,NM_000581,190,339,-,-
A00268:189:H5GW2DSXX:4:1142:12481:17754,GPX1,NM_000581,244,347,-,-
A00268:189:H5GW2DSXX:4:2163:23511:7921,GPX1,NM_000581,276,347,-,-
A00268:189:H5GW2DSXX:4:2174:2754:36229,GPX1,NM_000581,276,505,-,-
A00268:189:H5GW2DSXX:4:2112:13015:20337,GPX1,NM_000581,277,505,-,-
A00268:189:H5GW2DSXX:4:2350:15953:36793,GPX1,NM_000581,284,347,-,-
A00268:189:H5GW2DSXX:4:2130:8359:19006,GPX1,NM_000581,285,347,-,-
A00268:189:H5GW2DSXX:4:1235:11008:36245,GPX1,NM_000581,287,347,-,-
A00268:189:H5GW2DSXX:4:1668:22625:22576,GPX1,NM_000581,293,347,-,-
A00268:189:H5GW2DSXX:4:1549:18204:36839,GPX1,NM_000581,297,347,+,+
A00268:189:H5GW2DSXX:4:1262:14091:8735,GPX1,NM_000581,298,347,-,-
A00268:189:H5GW2DSXX:4:1533:15194:35289,GPX1,NM_000581,300,347,-,-
A00268:189:H5GW2DSXX:4:1340:4951:16579,GPX1,NM_000581,301,347,+,+
A00268:189:H5GW2DSXX:4:1321:22372:21762,GPX1,NM_000581,305,347,-,-
A00268:189:H5GW2DSXX:4:1211:9399:16297,GPX1,NM_000581,307,347,-,-
A00268:189:H5GW2DSXX:4:1237:10655:32722,GPX1,NM_000581,309,347,-,-
A00268:189:H5GW2DSXX:4:1366:20175:29042,GPX1,NM_000581,310,347,-,-
A00268:189:H5GW2DSXX:4:1162:14163:18818,GPX1,NM_000581,312,347,-,-
A00268:189:H5GW2DSXX:4:1419:1307:8296,GPX1,NM_000581,314,347,-,-
A00268:189:H5GW2DSXX:4:1524:25590:23484,GPX1,NM_000581,315,347,-,-
A00268:189:H5GW2DSXX:4:2228:5828:31876,GPX1,NM_000581,317,347,-,-
A00268:189:H5GW2DSXX:4:1218:19614:32205,GPX1,NM_000581,317,374,-,-
A00268:189:H5GW2DSXX:4:1569:20645:19335,GPX1,NM_000581,319,347,-,-
A00268:189:H5GW2DSXX:4:1140:11315:33144,GPX1,NM_000581,322,347,-,-
A00268:189:H5GW2DSXX:4:2176:10502:13573,GPX1,NM_000581,325,347,-,-
A00268:189:H5GW2DSXX:4:1162:16586:3787,GPX1,NM_000581,326,347,-,-
A00268:189:H5GW2DSXX:4:1148:17246:20556,GPX1,NM_000581,329,347,-,-
A00268:189:H5GW2DSXX:4:2429:5403:6245,GPX1,NM_000581,336,371,-,-
A00268:189:H5GW2DSXX:4:2304:12861:6449,GPX1,NM_000581,355,860,+,+
A00268:189:H5GW2DSXX:4:1117:13838:10207,GPX1,NM_000581,389,456,+,+
A00268:189:H5GW2DSXX:4:1675:19298:12555,GPX1,NM_000581,446,536,-,-
A00268:189:H5GW2DSXX:4:2114:22932:32690,GPX1,NM_000581,447,600,-,-
A00268:189:H5GW2DSXX:4:1349:28067:9017,GPX1,NM_000581,463,644,-,-
A00268:189:H5GW2DSXX:4:1313:25889:7091,GPX1,NM_000581,464,696,-,-
A00268:189:H5GW2DSXX:4:1240:7627:19460,GPX1,NM_000581,478,478,-,-
A00268:189:H5GW2DSXX:4:2271:27127:9330,GPX1,NM_000581,478,710,-,-
A00268:189:H5GW2DSXX:4:2611:24768:30232,GPX1,NM_000581,487,530,-,-
A00268:189:H5GW2DSXX:4:2348:30472:28181,GPX1,NM_000581,488,800,+,+
A00268:189:H5GW2DSXX:4:1653:18774:10175,GPX1,NM_000581,556,667,-,-
A00268:189:H5GW2DSXX:4:1518:5900:4507,GPX1,NM_000581,581,695,-,-
A00268:189:H5GW2DSXX:4:2450:23764:9987,GPX1,NM_000581,634,922,-,-
A00268:189:H5GW2DSXX:4:2507:7437:29058,GPX1,NM_000581,739,762,-,-
A00268:189:H5GW2DSXX:4:2531:10239:33692,GPX1,NM_000581,805,807,-,-
A00268:189:H5GW2DSXX:4:2159:5213:28369,TXNRD1,NM_001093771,341,408,-,-
A00268:189:H5GW2DSXX:4:2107:14127:17785,TXNRD1,NM_001093771,481,487,-,-
A00268:189:H5GW2DSXX:4:1412:4128:1063,TXNRD1,NM_001093771,720,720,-,-
A00268:189:H5GW2DSXX:4:2254:5376:17503,TXNRD1,NM_001093771,1198,1246,-,-
A00268:189:H5GW2DSXX:4:2460:15257:27070,TXNRD1,NM_001093771,1247,1248,-,-
A00268:189:H5GW2DSXX:4:2163:31801:14356,TXNRD1,NM_001093771,1290,1398,-,-
A00268:189:H5GW2DSXX:4:1343:18665:28181,TXNRD1,NM_001093771,1381,1393,-,-
A00268:189:H5GW2DSXX:4:2428:22254:34585,TXNRD1,NM_001093771,1494,1531,-,-
A00268:189:H5GW2DSXX:4:1526:20871:18975,TXNRD1,NM_001093771,2128,2151,-,-
A00268:189:H5GW2DSXX:4:1419:5059:5932,TXNRD1,NM_001093771,2331,2519,-,-
A00268:189:H5GW2DSXX:4:1315:30933:21214,TXNRD1,NM_001093771,2706,2766,-,-
A00268:189:H5GW2DSXX:4:1176:4300:26224,TXNRD1,NM_001093771,2956,3108,-,-
A00268:189:H5GW2DSXX:4:1206:21784:31735,TXNRD1,NM_001093771,3408,3409,-,-
A00268:189:H5GW2DSXX:4:1554:28827:24267,GPX2,NM_002083,113,286,+,+
A00268:189:H5GW2DSXX:4:2238:6813:33583,GPX2,NM_002083,148,300,+,+
A00268:189:H5GW2DSXX:4:1405:12183:23406,GPX2,NM_002083,528,669,+,+
A00268:189:H5GW2DSXX:4:1137:25147:4272,GPX2,NM_002083,755,877,+,+
A00268:189:H5GW2DSXX:4:1322:20564:8015,GPX2,NM_002083,782,974,+,+
A00268:189:H5GW2DSXX:4:1250:13277:22075,GPX2,NM_002083,860,900,+,+
A00268:189:H5GW2DSXX:4:1334:22959:16579,GPX2,NM_002083,876,909,+,+
A00268:189:H5GW2DSXX:4:1149:4490:34507,GPX3,NM_002084,970,1109,+,+
A00268:189:H5GW2DSXX:4:1220:11478:12164,GPX3,NM_002084,1174,1501,-,-
A00268:189:H5GW2DSXX:4:1137:11171:32988,GPX4,NM_002085,91,122,-,-
A00268:189:H5GW2DSXX:4:2672:17942:28213,GPX4,NM_002085,132,318,-,-
A00268:189:H5GW2DSXX:4:2250:31702:22044,GPX4,NM_002085,148,233,-,-
A00268:189:H5GW2DSXX:4:1457:15058:28823,GPX4,NM_002085,194,356,-,-
A00268:189:H5GW2DSXX:4:2242:30960:5134,GPX4,NM_002085,215,356,-,-
A00268:189:H5GW2DSXX:4:2562:24749:16047,GPX4,NM_002085,220,665,-,-
A00268:189:H5GW2DSXX:4:1114:27037:22701,GPX4,NM_002085,226,381,-,-
A00268:189:H5GW2DSXX:4:1408:2013:24205,GPX4,NM_002085,241,335,-,-
A00268:189:H5GW2DSXX:4:2548:4408:1955,GPX4,NM_002085,242,358,-,-
A00268:189:H5GW2DSXX:4:1362:13250:13886,GPX4,NM_002085,243,297,-,-
A00268:189:H5GW2DSXX:4:1225:6867:24220,GPX4,NM_002085,245,361,-,-
A00268:189:H5GW2DSXX:4:1338:5484:32127,GPX4,NM_002085,256,361,-,-
A00268:189:H5GW2DSXX:4:1528:12038:21652,GPX4,NM_002085,263,285,-,-
A00268:189:H5GW2DSXX:4:1210:8160:8547,GPX4,NM_002085,281,332,-,-
A00268:189:H5GW2DSXX:4:2111:13250:35305,GPX4,NM_002085,282,429,-,-
A00268:189:H5GW2DSXX:4:1573:30020:23766,GPX4,NM_002085,286,356,-,-
A00268:189:H5GW2DSXX:4:1640:12915:2722,GPX4,NM_002085,289,398,-,-
A00268:189:H5GW2DSXX:4:1318:29008:32346,GPX4,NM_002085,316,470,-,-
A00268:189:H5GW2DSXX:4:2367:21007:27289,GPX4,NM_002085,332,384,-,-
A00268:189:H5GW2DSXX:4:2547:25455:20901,GPX4,NM_002085,349,395,-,-
A00268:189:H5GW2DSXX:4:1558:17969:4335,GPX4,NM_002085,382,635,-,-
A00268:189:H5GW2DSXX:4:1245:25735:36730,GPX4,NM_002085,383,580,-,-
A00268:189:H5GW2DSXX:4:1572:27073:31187,GPX4,NM_002085,386,455,-,-
A00268:189:H5GW2DSXX:4:1663:25617:19460,GPX4,NM_002085,388,435,-,-
A00268:189:H5GW2DSXX:4:1151:9552:35102,GPX4,NM_002085,392,431,-,-
A00268:189:H5GW2DSXX:4:1133:15989:2190,GPX4,NM_002085,393,430,-,-
A00268:189:H5GW2DSXX:4:1119:8458:6402,GPX4,NM_002085,394,478,-,-
A00268:189:H5GW2DSXX:4:2562:26973:6308,GPX4,NM_002085,397,532,-,-
A00268:189:H5GW2DSXX:4:1548:11469:11522,GPX4,NM_002085,408,529,-,-
A00268:189:H5GW2DSXX:4:1538:27914:28197,GPX4,NM_002085,426,433,-,-
A00268:189:H5GW2DSXX:4:2345:32226:2942,GPX4,NM_002085,439,528,-,-
A00268:189:H5GW2DSXX:4:1604:22824:4038,GPX4,NM_002085,446,450,-,-
A00268:189:H5GW2DSXX:4:1329:2971:33786,GPX4,NM_002085,455,478,-,-
A00268:189:H5GW2DSXX:4:2467:3667:9565,GPX4,NM_002085,507,704,-,-
A00268:189:H5GW2DSXX:4:2303:6515:12649,GPX4,NM_002085,516,600,-,-
A00268:189:H5GW2DSXX:4:1210:3387:12994,GPX4,NM_002085,516,713,-,-
A00268:189:H5GW2DSXX:4:1402:32108:22279,GPX4,NM_002085,528,600,-,-
A00268:189:H5GW2DSXX:4:1625:4526:22232,GPX4,NM_002085,547,808,-,-
A00268:189:H5GW2DSXX:4:1305:20763:9987,GPX4,NM_002085,578,622,-,-
A00268:189:H5GW2DSXX:4:2262:31177:13589,GPX4,NM_002085,580,808,-,-
A00268:189:H5GW2DSXX:4:1239:30309:2002,GPX4,NM_002085,590,804,-,-
A00268:189:H5GW2DSXX:4:2456:22318:6292,GPX4,NM_002085,613,694,-,-
A00268:189:H5GW2DSXX:4:2657:12210:26929,GPX4,NM_002085,621,651,-,-
A00268:189:H5GW2DSXX:4:1453:16749:6292,GPX4,NM_002085,625,689,-,-
A00268:189:H5GW2DSXX:4:2412:5475:24721,GPX4,NM_002085,631,644,-,-
A00268:189:H5GW2DSXX:4:1449:16667:30514,GPX4,NM_002085,638,680,-,-
A00268:189:H5GW2DSXX:4:1173:10737:4930,GPX4,NM_002085,680,803,-,-
A00268:189:H5GW2DSXX:4:2104:24487:17879,GPX4,NM_002085,685,800,-,-
A00268:189:H5GW2DSXX:4:2126:7916:24314,GPX4,NM_002085,685,821,-,-
A00268:189:H5GW2DSXX:4:1421:26675:12399,GPX4,NM_002085,705,818,-,-
