read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00268:500:H3L5JDSXY:3:1161:21414:16971,GPX1,NM_000581,468,627,+,+
A00268:500:H3L5JDSXY:3:1172:3531:26522,GPX1,NM_000581,528,626,+,+
A00268:500:H3L5JDSXY:3:1422:15004:8437,GPX1,NM_000581,626,711,+,+
A00268:500:H3L5JDSXY:3:2302:32615:7059,GPX1,NM_000581,747,979,+,+
A00268:500:H3L5JDSXY:3:1251:30716:8938,GPX1,NM_000581,820,979,+,+
A00268:500:H3L5JDSXY:3:1235:3468:36495,GPX1,NM_000581,844,979,+,+
A00268:500:H3L5JDSXY:3:1529:12111:22153,GPX1,NM_000581,950,979,+,+
A00268:500:H3L5JDSXY:3:2548:5819:8093,TXNRD1,NM_001093771,921,981,-,-
A00268:500:H3L5JDSXY:3:1205:11731:13949,TXNRD1,NM_001093771,1158,1164,-,-
A00268:500:H3L5JDSXY:3:1107:16459:2691,TXNRD1,NM_001093771,1287,1430,-,-
A00268:500:H3L5JDSXY:3:1673:20799:31125,TXNRD1,NM_001093771,2654,2712,-,-
A00268:500:H3L5JDSXY:3:2258:18728:6026,TXNRD1,NM_001093771,2701,3424,-,-
A00268:500:H3L5JDSXY:3:2503:8440:22999,TXNRD1,NM_001093771,2734,2766,-,-
A00268:500:H3L5JDSXY:3:2419:20844:31861,TXNRD1,NM_001093771,2927,3502,-,-
A00268:500:H3L5JDSXY:3:1155:11695:8656,TXNRD1,NM_001093771,3461,3462,-,-
A00268:500:H3L5JDSXY:3:1523:18864:22827,GPX2,NM_002083,530,797,+,+
A00268:500:H3L5JDSXY:3:2115:12011:9361,GPX2,NM_002083,537,929,+,+
A00268:500:H3L5JDSXY:3:1304:29541:13260,GPX2,NM_002083,695,968,+,+
A00268:500:H3L5JDSXY:3:1612:3450:8061,GPX2,NM_002083,697,816,+,+
A00268:500:H3L5JDSXY:3:1250:24831:32722,GPX2,NM_002083,927,951,+,+
A00268:500:H3L5JDSXY:3:2548:30951:23531,GPX3,NM_002084,4,161,+,+
A00268:500:H3L5JDSXY:3:1219:13792:1799,GPX3,NM_002084,702,867,+,+
A00268:500:H3L5JDSXY:3:2457:10447:36025,GPX3,NM_002084,961,1111,+,+
A00268:500:H3L5JDSXY:3:2526:3558:17425,GPX4,NM_002085,138,248,-,-
A00268:500:H3L5JDSXY:3:1621:11776:7012,GPX4,NM_002085,190,355,-,-
A00268:500:H3L5JDSXY:3:1371:23755:18270,GPX4,NM_002085,204,393,-,-
A00268:500:H3L5JDSXY:3:2169:16143:31266,GPX4,NM_002085,204,397,-,-
A00268:500:H3L5JDSXY:3:2261:24994:11553,GPX4,NM_002085,213,387,-,-
A00268:500:H3L5JDSXY:3:1143:14091:12743,GPX4,NM_002085,238,382,-,-
A00268:500:H3L5JDSXY:3:1346:11984:26725,GPX4,NM_002085,244,383,-,-
A00268:500:H3L5JDSXY:3:1239:20699:21339,GPX4,NM_002085,245,429,-,-
A00268:500:H3L5JDSXY:3:1351:10746:26929,GPX4,NM_002085,263,351,-,-
A00268:500:H3L5JDSXY:3:1465:31765:4586,GPX4,NM_002085,269,429,-,-
A00268:500:H3L5JDSXY:3:1207:18765:11976,GPX4,NM_002085,273,376,-,-
A00268:500:H3L5JDSXY:3:1542:1488:21856,GPX4,NM_002085,274,372,-,-
A00268:500:H3L5JDSXY:3:2505:2428:19225,GPX4,NM_002085,277,584,-,-
A00268:500:H3L5JDSXY:3:1612:22309:17049,GPX4,NM_002085,297,379,-,-
A00268:500:H3L5JDSXY:3:2156:20130:14904,GPX4,NM_002085,298,385,-,-
A00268:500:H3L5JDSXY:3:2441:8703:33254,GPX4,NM_002085,318,389,-,-
A00268:500:H3L5JDSXY:3:2259:18340:28745,GPX4,NM_002085,319,429,-,-
A00268:500:H3L5JDSXY:3:1667:1687:9706,GPX4,NM_002085,366,521,-,-
A00268:500:H3L5JDSXY:3:1655:21251:19257,GPX4,NM_002085,401,431,-,-
A00268:500:H3L5JDSXY:3:1342:15383:19053,GPX4,NM_002085,412,528,+,+
A00268:500:H3L5JDSXY:3:2319:31991:29089,GPX4,NM_002085,432,571,-,-
A00268:500:H3L5JDSXY:3:2659:10095:3098,GPX4,NM_002085,441,629,-,-
A00268:500:H3L5JDSXY:3:1312:3730:35978,GPX4,NM_002085,442,713,-,-
A00268:500:H3L5JDSXY:3:1422:19605:6136,GPX4,NM_002085,449,858,-,-
A00268:500:H3L5JDSXY:3:1210:30490:31845,GPX4,NM_002085,476,620,-,-
A00268:500:H3L5JDSXY:3:1206:27896:5337,GPX4,NM_002085,528,620,-,-
A00268:500:H3L5JDSXY:3:1271:21603:14888,GPX4,NM_002085,529,620,-,-
A00268:500:H3L5JDSXY:3:1421:12536:19539,GPX4,NM_002085,544,856,-,-
A00268:500:H3L5JDSXY:3:2501:23809:12038,GPX4,NM_002085,585,691,-,-
A00268:500:H3L5JDSXY:3:1313:31955:29528,GPX4,NM_002085,674,853,-,-
A00268:500:H3L5JDSXY:3:1671:23357:27007,GPX4,NM_002085,679,812,-,-
A00268:500:H3L5JDSXY:3:1111:21187:33802,GPX4,NM_002085,696,837,-,-
A00268:500:H3L5JDSXY:3:2453:29613:26349,GPX4,NM_002085,707,734,-,-
A00268:500:H3L5JDSXY:3:1628:26973:31516,GPX4,NM_002085,743,823,-,-
A00268:500:H3L5JDSXY:3:2620:31738:14340,SELENOW,NM_003009,354,357,-,-
A00268:500:H3L5JDSXY:3:2637:9941:3959,SELENOW,NM_003009,457,583,-,-
A00268:500:H3L5JDSXY:3:1602:28384:11256,SELENOW,NM_003009,473,581,-,-
A00268:500:H3L5JDSXY:3:1435:22236:17738,SELENOW,NM_003009,556,602,-,-
A00268:500:H3L5JDSXY:3:1365:1090:16438,SELENOW,NM_003009,617,724,+,+
A00268:500:H3L5JDSXY:3:1333:6488:26193,SELENOW,NM_003009,661,720,-,-
A00268:500:H3L5JDSXY:3:2228:4001:4977,SELENOF,NM_004261,254,408,-,-
A00268:500:H3L5JDSXY:3:1130:31476:8218,TXNRD2,NM_006440,1,61,+,+
A00268:500:H3L5JDSXY:3:1327:8657:12540,TXNRD2,NM_006440,1,131,+,+
A00268:500:H3L5JDSXY:3:1218:15600:25410,TXNRD2,NM_006440,3,147,+,+
A00268:500:H3L5JDSXY:3:2420:28754:28463,TXNRD2,NM_006440,12,174,+,+
A00268:500:H3L5JDSXY:3:1661:17698:18051,TXNRD2,NM_006440,13,45,+,+
A00268:500:H3L5JDSXY:3:2141:23764:15280,TXNRD2,NM_006440,64,259,-,-
A00268:500:H3L5JDSXY:3:1328:32452:2362,TXNRD2,NM_006440,175,459,-,-
A00268:500:H3L5JDSXY:3:1207:18710:4836,TXNRD2,NM_006440,178,289,-,-
