read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00682:16:HFCV2DSXX:1:1232:3640:26459,GPX1,NM_000581,272,347,-,-
A00682:16:HFCV2DSXX:1:2105:9805:27242,GPX1,NM_000581,276,295,-,-
A00682:16:HFCV2DSXX:1:1260:16161:22435,GPX1,NM_000581,284,347,-,-
A00682:16:HFCV2DSXX:1:2423:1732:12007,GPX1,NM_000581,327,344,-,-
A00682:16:HFCV2DSXX:1:1371:4978:8954,GPX1,NM_000581,327,347,-,-
A00682:16:HFCV2DSXX:1:1163:12554:19288,GPX1,NM_000581,362,458,-,-
A00682:16:HFCV2DSXX:1:1326:10691:18662,GPX1,NM_000581,588,881,-,-
A00682:16:HFCV2DSXX:1:2530:22625:12336,GPX1,NM_000581,696,717,-,-
A00682:16:HFCV2DSXX:1:1638:24939:13150,GPX1,NM_000581,858,858,-,-
A00682:16:HFCV2DSXX:1:2209:31006:21559,GPX1,NM_000581,870,902,-,-
A00682:16:HFCV2DSXX:1:2355:11740:19100,TXNRD1,NM_001093771,498,500,-,-
A00682:16:HFCV2DSXX:1:2416:6858:25238,TXNRD1,NM_001093771,1244,1258,-,-
A00682:16:HFCV2DSXX:1:2355:11740:19946,TXNRD1,NM_001093771,1304,1308,-,-
A00682:16:HFCV2DSXX:1:1240:1145:29716,TXNRD1,NM_001093771,2965,2976,-,-
A00682:16:HFCV2DSXX:1:1674:11333:18959,TXNRD1,NM_001093771,3474,3474,-,-
A00682:16:HFCV2DSXX:1:2233:17653:3818,GPX2,NM_002083,239,260,-,-
A00682:16:HFCV2DSXX:1:1378:17978:2848,GPX2,NM_002083,390,439,-,-
A00682:16:HFCV2DSXX:1:1537:11306:4726,GPX2,NM_002083,533,535,-,-
A00682:16:HFCV2DSXX:1:1123:28818:5588,GPX2,NM_002083,536,672,-,-
A00682:16:HFCV2DSXX:1:1148:17418:34726,GPX2,NM_002083,545,615,-,-
A00682:16:HFCV2DSXX:1:1556:5891:16517,GPX2,NM_002083,563,564,-,-
A00682:16:HFCV2DSXX:1:1449:11306:16971,GPX2,NM_002083,585,703,-,-
A00682:16:HFCV2DSXX:1:1572:21730:10379,GPX2,NM_002083,600,600,-,-
A00682:16:HFCV2DSXX:1:1620:5855:2206,GPX2,NM_002083,610,720,-,-
A00682:16:HFCV2DSXX:1:1645:8576:24706,GPX2,NM_002083,648,685,+,+
A00682:16:HFCV2DSXX:1:1203:4824:21245,GPX2,NM_002083,652,746,-,-
A00682:16:HFCV2DSXX:1:1158:26612:26725,GPX2,NM_002083,677,731,-,-
A00682:16:HFCV2DSXX:1:1454:8431:26897,GPX2,NM_002083,684,712,-,-
A00682:16:HFCV2DSXX:1:2154:32289:22780,GPX2,NM_002083,728,753,-,-
A00682:16:HFCV2DSXX:1:1637:30002:13495,GPX2,NM_002083,751,751,-,-
A00682:16:HFCV2DSXX:1:1377:12698:21167,GPX2,NM_002083,765,782,-,-
A00682:16:HFCV2DSXX:1:1122:21178:21699,GPX2,NM_002083,851,851,-,-
A00682:16:HFCV2DSXX:1:1267:13729:10833,GPX2,NM_002083,859,898,-,-
A00682:16:HFCV2DSXX:1:1144:17662:15546,GPX3,NM_002084,941,1455,-,-
