read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00639:1136:H53GLDRX2:2:2124:10013:26506,GPX1,NM_000581,347,563,+,+
A00639:1136:H53GLDRX2:2:2124:10013:26506,GPX1,NM_000581,347,566,+,+
A00639:1136:H53GLDRX2:1:2238:11216:5071,GPX1,NM_000581,364,701,+,+
A00639:1136:H53GLDRX2:1:2221:15609:16031,GPX1,NM_000581,390,730,+,+
A00639:1136:H53GLDRX2:2:2173:1461:31109,GPX1,NM_000581,414,630,+,+
A00639:1136:H53GLDRX2:2:2274:7120:36777,GPX1,NM_000581,444,567,+,+
A00639:1136:H53GLDRX2:1:2174:7428:36088,TXNRD1,NM_001093771,325,355,-,-
A00639:1136:H53GLDRX2:1:2269:3423:20447,TXNRD1,NM_001093771,334,395,-,-
A00639:1136:H53GLDRX2:2:2245:30816:24330,TXNRD1,NM_001093771,390,391,-,-
A00639:1136:H53GLDRX2:2:2154:32895:19382,TXNRD1,NM_001093771,397,397,-,-
A00639:1136:H53GLDRX2:1:2277:7491:31908,TXNRD1,NM_001093771,425,430,-,-
A00639:1136:H53GLDRX2:2:2153:31955:15311,TXNRD1,NM_001093771,428,430,-,-
A00639:1136:H53GLDRX2:2:2250:8621:36213,TXNRD1,NM_001093771,455,473,-,-
A00639:1136:H53GLDRX2:1:2178:6207:33411,TXNRD1,NM_001093771,460,482,-,-
A00639:1136:H53GLDRX2:1:2259:5493:1047,TXNRD1,NM_001093771,499,521,-,-
A00639:1136:H53GLDRX2:1:2258:4869:25864,TXNRD1,NM_001093771,499,523,-,-
A00639:1136:H53GLDRX2:1:2278:31828:18881,TXNRD1,NM_001093771,525,578,-,-
A00639:1136:H53GLDRX2:1:2269:22290:11099,TXNRD1,NM_001093771,528,551,-,-
A00639:1136:H53GLDRX2:1:2105:28546:12665,TXNRD1,NM_001093771,529,544,-,-
A00639:1136:H53GLDRX2:2:2209:14968:18082,TXNRD1,NM_001093771,586,613,-,-
A00639:1136:H53GLDRX2:2:2169:28058:31234,TXNRD1,NM_001093771,658,664,-,-
A00639:1136:H53GLDRX2:1:2130:24885:31845,TXNRD1,NM_001093771,698,727,-,-
A00639:1136:H53GLDRX2:1:2107:13485:28479,TXNRD1,NM_001093771,699,716,-,-
A00639:1136:H53GLDRX2:1:2273:31286:31751,TXNRD1,NM_001093771,716,841,-,-
A00639:1136:H53GLDRX2:1:2147:14308:32534,TXNRD1,NM_001093771,719,733,-,-
A00639:1136:H53GLDRX2:2:2109:9254:10128,TXNRD1,NM_001093771,723,791,-,-
A00639:1136:H53GLDRX2:1:2254:20437:20008,TXNRD1,NM_001093771,727,829,-,-
A00639:1136:H53GLDRX2:2:2115:9435:13542,TXNRD1,NM_001093771,729,762,-,-
A00639:1136:H53GLDRX2:2:2145:25274:14826,TXNRD1,NM_001093771,729,790,-,-
A00639:1136:H53GLDRX2:2:2169:10384:17002,TXNRD1,NM_001093771,730,733,-,-
A00639:1136:H53GLDRX2:2:2250:19985:5509,TXNRD1,NM_001093771,734,773,-,-
A00639:1136:H53GLDRX2:2:2202:10954:32706,TXNRD1,NM_001093771,754,791,-,-
A00639:1136:H53GLDRX2:1:2239:16523:30264,TXNRD1,NM_001093771,754,820,-,-
A00639:1136:H53GLDRX2:2:2156:15528:31955,TXNRD1,NM_001093771,756,816,-,-
A00639:1136:H53GLDRX2:2:2226:20943:7576,TXNRD1,NM_001093771,763,817,-,-
A00639:1136:H53GLDRX2:1:2103:10438:31688,TXNRD1,NM_001093771,770,919,-,-
A00639:1136:H53GLDRX2:2:2251:23610:2895,TXNRD1,NM_001093771,777,812,-,-
A00639:1136:H53GLDRX2:1:2275:29225:20666,TXNRD1,NM_001093771,806,821,-,-
A00639:1136:H53GLDRX2:2:2140:6614:3302,TXNRD1,NM_001093771,810,882,-,-
A00639:1136:H53GLDRX2:2:2140:6379:3615,TXNRD1,NM_001093771,810,884,-,-
A00639:1136:H53GLDRX2:2:2111:32172:35039,TXNRD1,NM_001093771,833,833,-,-
