read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00679:43:HGVVCDSXX:1:1137:14959:33442,GPX1,NM_000581,300,344,-,-
A00679:43:HGVVCDSXX:1:2304:9444:18568,GPX1,NM_000581,301,347,+,+
A00679:43:HGVVCDSXX:1:1128:15817:27195,GPX1,NM_000581,302,344,-,-
A00679:43:HGVVCDSXX:1:2508:30969:4993,GPX1,NM_000581,307,347,-,-
A00679:43:HGVVCDSXX:1:1267:2790:29152,GPX1,NM_000581,313,347,+,+
A00679:43:HGVVCDSXX:1:1152:31675:9533,GPX1,NM_000581,316,344,-,-
A00679:43:HGVVCDSXX:1:1262:27227:22467,GPX1,NM_000581,318,344,-,-
A00679:43:HGVVCDSXX:1:1429:17345:8359,GPX1,NM_000581,319,347,+,+
A00679:43:HGVVCDSXX:1:1566:8422:32769,GPX1,NM_000581,323,344,-,-
A00679:43:HGVVCDSXX:1:1318:28122:22764,GPX1,NM_000581,325,347,-,-
A00679:43:HGVVCDSXX:1:1618:18240:19429,GPX1,NM_000581,327,344,-,-
A00679:43:HGVVCDSXX:1:1569:28881:31814,GPX1,NM_000581,359,402,+,+
A00679:43:HGVVCDSXX:1:2523:18611:9298,GPX1,NM_000581,445,525,+,+
A00679:43:HGVVCDSXX:1:1359:24695:28072,GPX1,NM_000581,446,461,+,+
A00679:43:HGVVCDSXX:1:1131:8341:14497,GPX1,NM_000581,513,555,-,-
A00679:43:HGVVCDSXX:1:1139:17978:23484,GPX1,NM_000581,524,639,-,-
A00679:43:HGVVCDSXX:1:2134:9200:18709,GPX1,NM_000581,737,763,-,-
A00679:43:HGVVCDSXX:1:1425:5810:32189,TXNRD1,NM_001093771,621,703,-,-
A00679:43:HGVVCDSXX:1:2675:20672:16689,TXNRD1,NM_001093771,722,880,-,-
A00679:43:HGVVCDSXX:1:2144:13621:9361,TXNRD1,NM_001093771,736,750,-,-
A00679:43:HGVVCDSXX:1:2317:5023:13197,TXNRD1,NM_001093771,1303,1378,-,-
A00679:43:HGVVCDSXX:1:1435:13404:13182,TXNRD1,NM_001093771,1348,1379,-,-
A00679:43:HGVVCDSXX:1:1638:13187:34319,TXNRD1,NM_001093771,1920,1960,-,-
A00679:43:HGVVCDSXX:1:1431:26675:2190,TXNRD1,NM_001093771,1920,1976,-,-
A00679:43:HGVVCDSXX:1:1432:9073:1642,TXNRD1,NM_001093771,1968,2265,-,-
A00679:43:HGVVCDSXX:1:2239:17300:8187,TXNRD1,NM_001093771,1983,2118,-,-
A00679:43:HGVVCDSXX:1:1320:6723:23844,TXNRD1,NM_001093771,2017,2170,-,-
A00679:43:HGVVCDSXX:1:2446:6126:19805,TXNRD1,NM_001093771,2542,2593,-,-
A00679:43:HGVVCDSXX:1:2308:32841:36385,TXNRD1,NM_001093771,2693,2699,-,-
A00679:43:HGVVCDSXX:1:2321:22788:26866,TXNRD1,NM_001093771,3454,3469,-,-
A00679:43:HGVVCDSXX:1:1638:5222:26443,TXNRD1,NM_001093771,3491,3503,-,-
A00679:43:HGVVCDSXX:1:1360:20618:4758,GPX2,NM_002083,389,391,-,-
A00679:43:HGVVCDSXX:1:1524:31485:18505,GPX2,NM_002083,494,512,-,-
A00679:43:HGVVCDSXX:1:2350:27914:15170,GPX2,NM_002083,517,548,-,-
A00679:43:HGVVCDSXX:1:1362:28302:3568,GPX2,NM_002083,545,622,-,-
A00679:43:HGVVCDSXX:1:2240:18195:30217,GPX2,NM_002083,570,653,-,-
A00679:43:HGVVCDSXX:1:1265:19605:1532,GPX2,NM_002083,601,649,-,-
A00679:43:HGVVCDSXX:1:1469:1127:25019,GPX2,NM_002083,631,749,-,-
A00679:43:HGVVCDSXX:1:1178:24840:20525,GPX2,NM_002083,653,765,-,-
A00679:43:HGVVCDSXX:1:1655:23556:5713,GPX2,NM_002083,656,667,-,-
A00679:43:HGVVCDSXX:1:2223:32615:13354,GPX2,NM_002083,656,833,-,-
A00679:43:HGVVCDSXX:1:1534:24632:30279,GPX2,NM_002083,669,688,+,+
A00679:43:HGVVCDSXX:1:1165:19515:31469,GPX2,NM_002083,670,698,+,+
A00679:43:HGVVCDSXX:1:2562:7292:30436,GPX2,NM_002083,670,699,+,+
A00679:43:HGVVCDSXX:1:2270:8133:36151,GPX2,NM_002083,672,672,-,-
A00679:43:HGVVCDSXX:1:2370:29143:35399,GPX2,NM_002083,673,674,-,-
A00679:43:HGVVCDSXX:1:1372:32262:33724,GPX2,NM_002083,716,734,-,-
A00679:43:HGVVCDSXX:1:2225:2528:4711,GPX2,NM_002083,722,756,-,-
A00679:43:HGVVCDSXX:1:2348:24795:21449,GPX2,NM_002083,745,928,+,+
A00679:43:HGVVCDSXX:1:1564:23330:8234,GPX2,NM_002083,747,839,-,-
A00679:43:HGVVCDSXX:1:1257:13783:22044,GPX2,NM_002083,749,750,-,-
A00679:43:HGVVCDSXX:1:2358:30490:30311,GPX2,NM_002083,757,797,-,-
A00679:43:HGVVCDSXX:1:2465:22272:2988,GPX2,NM_002083,835,873,-,-
A00679:43:HGVVCDSXX:1:2106:10447:25817,GPX2,NM_002083,859,867,-,-
