read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00869:260:H3KWNDSXY:3:1362:17119:16235,GPX1,NM_000581,538,651,+,+
A00869:260:H3KWNDSXY:3:2575:10827:31015,GPX1,NM_000581,543,598,+,+
A00869:260:H3KWNDSXY:3:2177:22336:29058,GPX1,NM_000581,586,595,-,-
A00869:260:H3KWNDSXY:3:2622:21658:1955,GPX1,NM_000581,816,874,+,+
A00869:260:H3KWNDSXY:3:2411:22191:17942,GPX1,NM_000581,828,979,+,+
A00869:260:H3KWNDSXY:3:1652:22978:14763,DIO1,NM_000792,54,177,+,+
A00869:260:H3KWNDSXY:3:2367:22218:22153,TXNRD1,NM_001093771,322,431,-,-
A00869:260:H3KWNDSXY:3:1613:12617:25817,TXNRD1,NM_001093771,464,525,-,-
A00869:260:H3KWNDSXY:3:1323:30879:36370,TXNRD1,NM_001093771,520,979,-,-
A00869:260:H3KWNDSXY:3:2139:9869:20087,TXNRD1,NM_001093771,648,951,-,-
A00869:260:H3KWNDSXY:3:2447:2058:9095,TXNRD1,NM_001093771,678,757,-,-
A00869:260:H3KWNDSXY:3:2647:31982:20337,TXNRD1,NM_001093771,730,823,-,-
A00869:260:H3KWNDSXY:3:2253:16712:17033,TXNRD1,NM_001093771,734,817,-,-
A00869:260:H3KWNDSXY:3:1365:32253:32581,TXNRD1,NM_001093771,832,867,-,-
A00869:260:H3KWNDSXY:3:2163:19732:35477,TXNRD1,NM_001093771,1237,1258,-,-
A00869:260:H3KWNDSXY:3:1165:15881:3693,TXNRD1,NM_001093771,1297,1316,-,-
A00869:260:H3KWNDSXY:3:1133:6325:29512,TXNRD1,NM_001093771,1340,1887,-,-
A00869:260:H3KWNDSXY:3:2659:14642:12633,TXNRD1,NM_001093771,1344,1345,-,-
A00869:260:H3KWNDSXY:3:2660:4526:6417,TXNRD1,NM_001093771,1604,1669,-,-
A00869:260:H3KWNDSXY:3:2233:32759:33113,TXNRD1,NM_001093771,1614,1629,-,-
A00869:260:H3KWNDSXY:3:1222:14344:6668,TXNRD1,NM_001093771,2007,2044,-,-
A00869:260:H3KWNDSXY:3:1455:15230:36198,TXNRD1,NM_001093771,2052,2244,-,-
A00869:260:H3KWNDSXY:3:2116:3739:27821,TXNRD1,NM_001093771,2728,2811,-,-
A00869:260:H3KWNDSXY:3:1551:18701:10019,TXNRD1,NM_001093771,2988,2988,-,-
A00869:260:H3KWNDSXY:3:2407:12500:30029,TXNRD1,NM_001093771,3403,3489,-,-
A00869:260:H3KWNDSXY:3:1605:20076:16595,TXNRD1,NM_001093771,3457,3462,-,-
A00869:260:H3KWNDSXY:3:2440:11288:20102,TXNRD1,NM_001093771,3485,3502,-,-
A00869:260:H3KWNDSXY:3:2649:5990:34381,GPX2,NM_002083,548,864,+,+
A00869:260:H3KWNDSXY:3:1335:25147:14982,GPX2,NM_002083,564,760,+,+
