read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00268:189:H5GW2DSXX:4:1673:21079:26287,GPX1,NM_000581,167,344,-,-
A00268:189:H5GW2DSXX:4:1133:7256:33630,GPX1,NM_000581,287,347,-,-
A00268:189:H5GW2DSXX:4:1142:17481:9565,GPX1,NM_000581,302,347,+,+
A00268:189:H5GW2DSXX:4:1368:18973:16313,GPX1,NM_000581,309,347,-,-
A00268:189:H5GW2DSXX:4:1335:20103:3176,GPX1,NM_000581,317,347,-,-
A00268:189:H5GW2DSXX:4:1219:26937:29293,GPX1,NM_000581,329,347,-,-
A00268:189:H5GW2DSXX:4:1431:6488:36620,GPX1,NM_000581,457,636,-,-
A00268:189:H5GW2DSXX:4:1215:27950:35336,GPX1,NM_000581,483,527,-,-
A00268:189:H5GW2DSXX:4:1409:10285:8970,GPX1,NM_000581,512,749,-,-
A00268:189:H5GW2DSXX:4:1171:11614:35853,GPX1,NM_000581,525,594,-,-
A00268:189:H5GW2DSXX:4:1612:22173:36855,GPX1,NM_000581,564,621,+,+
A00268:189:H5GW2DSXX:4:1373:10203:30718,GPX1,NM_000581,759,772,-,-
A00268:189:H5GW2DSXX:4:1169:23294:14935,GPX1,NM_000581,803,876,-,-
A00268:189:H5GW2DSXX:4:1148:9652:30827,GPX1,NM_000581,934,957,-,-
A00268:189:H5GW2DSXX:4:1302:5032:6981,TXNRD1,NM_001093771,329,378,-,-
A00268:189:H5GW2DSXX:4:2275:2718:32690,TXNRD1,NM_001093771,395,419,-,-
A00268:189:H5GW2DSXX:4:2115:3115:10426,TXNRD1,NM_001093771,498,500,-,-
A00268:189:H5GW2DSXX:4:1338:14217:11459,TXNRD1,NM_001093771,520,594,-,-
A00268:189:H5GW2DSXX:4:2628:10402:34788,TXNRD1,NM_001093771,538,595,-,-
A00268:189:H5GW2DSXX:4:2559:2139:3912,TXNRD1,NM_001093771,539,539,-,-
A00268:189:H5GW2DSXX:4:1138:12834:30138,TXNRD1,NM_001093771,556,591,-,-
A00268:189:H5GW2DSXX:4:1376:5276:33771,TXNRD1,NM_001093771,629,648,-,-
A00268:189:H5GW2DSXX:4:2262:17933:22247,TXNRD1,NM_001093771,638,663,-,-
A00268:189:H5GW2DSXX:4:2278:27588:16924,TXNRD1,NM_001093771,639,684,-,-
A00268:189:H5GW2DSXX:4:1642:5068:17159,TXNRD1,NM_001093771,687,724,-,-
A00268:189:H5GW2DSXX:4:1266:17445:8249,TXNRD1,NM_001093771,755,773,-,-
A00268:189:H5GW2DSXX:4:1239:26151:9674,TXNRD1,NM_001093771,797,861,-,-
A00268:189:H5GW2DSXX:4:1163:5927:15796,TXNRD1,NM_001093771,832,837,-,-
A00268:189:H5GW2DSXX:4:1327:9390:19257,TXNRD1,NM_001093771,859,885,-,-
A00268:189:H5GW2DSXX:4:1420:28275:26976,TXNRD1,NM_001093771,887,888,-,-
A00268:189:H5GW2DSXX:4:1258:18340:18223,TXNRD1,NM_001093771,1147,1255,-,-
A00268:189:H5GW2DSXX:4:2557:8721:33191,TXNRD1,NM_001093771,1219,1227,-,-
A00268:189:H5GW2DSXX:4:1113:31828:27461,TXNRD1,NM_001093771,1241,1275,+,+
A00268:189:H5GW2DSXX:4:1203:2058:2926,TXNRD1,NM_001093771,1283,1288,-,-
A00268:189:H5GW2DSXX:4:1607:19361:19742,TXNRD1,NM_001093771,1285,1361,-,-
A00268:189:H5GW2DSXX:4:2136:2573:4539,TXNRD1,NM_001093771,1311,1341,-,-
A00268:189:H5GW2DSXX:4:1111:18186:12571,TXNRD1,NM_001093771,1311,1343,-,-
A00268:189:H5GW2DSXX:4:1374:11162:4351,TXNRD1,NM_001093771,1312,1409,-,-
A00268:189:H5GW2DSXX:4:2374:3595:15702,TXNRD1,NM_001093771,1318,1392,-,-
A00268:189:H5GW2DSXX:4:1475:24035:19132,TXNRD1,NM_001093771,1319,1341,-,-
A00268:189:H5GW2DSXX:4:2368:5936:33599,TXNRD1,NM_001093771,1327,1360,-,-
A00268:189:H5GW2DSXX:4:2255:17092:2503,TXNRD1,NM_001093771,1337,1392,-,-
A00268:189:H5GW2DSXX:4:1428:10502:16611,TXNRD1,NM_001093771,1348,1380,-,-
A00268:189:H5GW2DSXX:4:1174:1931:31078,TXNRD1,NM_001093771,1357,1440,-,-
A00268:189:H5GW2DSXX:4:1660:1344:3380,TXNRD1,NM_001093771,1387,1391,-,-
A00268:189:H5GW2DSXX:4:1477:2645:6668,TXNRD1,NM_001093771,1388,1391,-,-
A00268:189:H5GW2DSXX:4:2435:24126:10269,TXNRD1,NM_001093771,1423,1424,-,-
A00268:189:H5GW2DSXX:4:1175:15709:20149,TXNRD1,NM_001093771,1444,1474,-,-
A00268:189:H5GW2DSXX:4:1131:29794:28134,TXNRD1,NM_001093771,1452,1608,-,-
A00268:189:H5GW2DSXX:4:1108:11288:25551,TXNRD1,NM_001093771,1460,2150,-,-
A00268:189:H5GW2DSXX:4:1106:8856:12884,TXNRD1,NM_001093771,1490,1492,-,-
A00268:189:H5GW2DSXX:4:1403:27525:6825,TXNRD1,NM_001093771,1558,1647,-,-
A00268:189:H5GW2DSXX:4:1138:25328:7216,TXNRD1,NM_001093771,1575,1587,-,-
A00268:189:H5GW2DSXX:4:1561:12129:25097,TXNRD1,NM_001093771,1576,1598,-,-
A00268:189:H5GW2DSXX:4:1148:2049:29496,TXNRD1,NM_001093771,1643,1654,-,-
A00268:189:H5GW2DSXX:4:2552:5475:22216,TXNRD1,NM_001093771,1686,1710,-,-
A00268:189:H5GW2DSXX:4:1632:7500:31861,TXNRD1,NM_001093771,1759,1760,-,-
A00268:189:H5GW2DSXX:4:2674:6343:16924,TXNRD1,NM_001093771,1792,1849,-,-
A00268:189:H5GW2DSXX:4:1404:2329:24283,TXNRD1,NM_001093771,1808,1822,-,-
A00268:189:H5GW2DSXX:4:1117:7527:8985,TXNRD1,NM_001093771,1916,2226,-,-
A00268:189:H5GW2DSXX:4:2206:22833:5494,TXNRD1,NM_001093771,1951,2114,-,-
A00268:189:H5GW2DSXX:4:1163:5565:30859,TXNRD1,NM_001093771,1961,2157,-,-
A00268:189:H5GW2DSXX:4:2519:30255:11490,TXNRD1,NM_001093771,1970,2108,-,-
A00268:189:H5GW2DSXX:4:1636:22101:10081,TXNRD1,NM_001093771,1976,2014,-,-
A00268:189:H5GW2DSXX:4:2562:13593:17112,TXNRD1,NM_001093771,2007,2018,-,-
A00268:189:H5GW2DSXX:4:1346:23755:21057,TXNRD1,NM_001093771,2079,2130,-,-
A00268:189:H5GW2DSXX:4:1649:3848:34428,TXNRD1,NM_001093771,2182,2183,-,-
A00268:189:H5GW2DSXX:4:2636:3929:11177,TXNRD1,NM_001093771,2189,2219,-,-
A00268:189:H5GW2DSXX:4:1276:14100:26162,TXNRD1,NM_001093771,2632,2766,-,-
A00268:189:H5GW2DSXX:4:2547:29234:33176,TXNRD1,NM_001093771,2706,2757,-,-
A00268:189:H5GW2DSXX:4:2226:32669:17331,TXNRD1,NM_001093771,2773,2776,-,-
A00268:189:H5GW2DSXX:4:1475:26250:10128,TXNRD1,NM_001093771,2782,2783,-,-
A00268:189:H5GW2DSXX:4:1540:23348:1501,TXNRD1,NM_001093771,2816,2823,-,-
A00268:189:H5GW2DSXX:4:2377:11623:14481,TXNRD1,NM_001093771,2956,2968,-,-
A00268:189:H5GW2DSXX:4:1232:3920:8343,TXNRD1,NM_001093771,2962,3386,-,-
A00268:189:H5GW2DSXX:4:2549:13169:36448,TXNRD1,NM_001093771,2973,2993,-,-
A00268:189:H5GW2DSXX:4:1608:3152:10332,TXNRD1,NM_001093771,3035,3105,-,-
A00268:189:H5GW2DSXX:4:2213:3568:22576,TXNRD1,NM_001093771,3375,3423,-,-
A00268:189:H5GW2DSXX:4:1533:17083:17268,TXNRD1,NM_001093771,3469,3481,-,-
A00268:189:H5GW2DSXX:4:1501:12418:9596,TXNRD1,NM_001093771,3475,3476,-,-
A00268:189:H5GW2DSXX:4:1603:7021:21668,TXNRD1,NM_001093771,3479,3479,-,-
A00268:189:H5GW2DSXX:4:1302:11514:15358,TXNRD1,NM_001093771,3494,3497,-,-
A00268:189:H5GW2DSXX:4:1362:3739:29919,TXNRD1,NM_001093771,3565,3566,-,-
A00268:189:H5GW2DSXX:4:1230:14841:4617,GPX2,NM_002083,98,290,+,+
A00268:189:H5GW2DSXX:4:1625:18421:19742,GPX2,NM_002083,170,213,-,-
A00268:189:H5GW2DSXX:4:2133:1425:27226,GPX2,NM_002083,170,279,-,-
A00268:189:H5GW2DSXX:4:1646:12129:2425,GPX2,NM_002083,172,232,-,-
A00268:189:H5GW2DSXX:4:1565:15320:26177,GPX2,NM_002083,181,220,-,-
A00268:189:H5GW2DSXX:4:2623:19931:34068,GPX2,NM_002083,181,255,-,-
A00268:189:H5GW2DSXX:4:2112:27977:29872,GPX2,NM_002083,189,311,-,-
A00268:189:H5GW2DSXX:4:2218:10917:35180,GPX2,NM_002083,225,294,-,-
A00268:189:H5GW2DSXX:4:1319:22227:29872,GPX2,NM_002083,236,423,-,-
A00268:189:H5GW2DSXX:4:2315:23059:25582,GPX2,NM_002083,252,277,-,-
A00268:189:H5GW2DSXX:4:1332:26467:7592,GPX2,NM_002083,281,425,-,-
A00268:189:H5GW2DSXX:4:2140:7337:8563,GPX2,NM_002083,283,383,-,-
A00268:189:H5GW2DSXX:4:2465:8169:30702,GPX2,NM_002083,287,352,-,-
A00268:189:H5GW2DSXX:4:1314:32371:9486,GPX2,NM_002083,302,359,-,-
A00268:189:H5GW2DSXX:4:2544:18665:34381,GPX2,NM_002083,302,387,-,-
A00268:189:H5GW2DSXX:4:1468:24614:8985,GPX2,NM_002083,310,433,-,-
A00268:189:H5GW2DSXX:4:2108:27272:15248,GPX2,NM_002083,346,628,-,-
A00268:189:H5GW2DSXX:4:1351:22083:20102,GPX2,NM_002083,374,638,-,-
A00268:189:H5GW2DSXX:4:2537:11369:27164,GPX2,NM_002083,377,378,-,-
A00268:189:H5GW2DSXX:4:1334:4996:3443,GPX2,NM_002083,387,413,-,-
A00268:189:H5GW2DSXX:4:1336:21676:13510,GPX2,NM_002083,393,423,-,-
A00268:189:H5GW2DSXX:4:1239:11749:32581,GPX2,NM_002083,400,459,-,-
A00268:189:H5GW2DSXX:4:1168:25174:35321,GPX2,NM_002083,408,515,-,-
A00268:189:H5GW2DSXX:4:1313:30888:7764,GPX2,NM_002083,416,417,-,-
A00268:189:H5GW2DSXX:4:2166:8504:2816,GPX2,NM_002083,417,428,-,-
A00268:189:H5GW2DSXX:4:1507:4661:34021,GPX2,NM_002083,437,596,-,-
A00268:189:H5GW2DSXX:4:2473:3134:33191,GPX2,NM_002083,449,482,-,-
A00268:189:H5GW2DSXX:4:1377:24316:4554,GPX2,NM_002083,476,551,-,-
A00268:189:H5GW2DSXX:4:1128:18819:27790,GPX2,NM_002083,485,828,-,-
A00268:189:H5GW2DSXX:4:2232:8558:25614,GPX2,NM_002083,487,498,-,-
A00268:189:H5GW2DSXX:4:1215:3423:15311,GPX2,NM_002083,497,605,-,-
A00268:189:H5GW2DSXX:4:1304:16532:31751,GPX2,NM_002083,497,628,-,-
A00268:189:H5GW2DSXX:4:1253:21404:4805,GPX2,NM_002083,524,598,-,-
A00268:189:H5GW2DSXX:4:2327:2031:11835,GPX2,NM_002083,525,541,-,-
A00268:189:H5GW2DSXX:4:2228:6994:14951,GPX2,NM_002083,525,549,-,-
A00268:189:H5GW2DSXX:4:2251:13395:30608,GPX2,NM_002083,525,630,-,-
