read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00639:426:HTYK2DRXX:1:2155:26422:15499,GPX1,NM_000581,327,626,+,+
A00639:436:HVNTHDRXX:1:2144:32633:19899,GPX1,NM_000581,456,575,+,+
A00639:436:HVNTHDRXX:1:2238:14696:2988,GPX1,NM_000581,482,781,+,+
A00639:426:HTYK2DRXX:1:2145:2998:28886,GPX1,NM_000581,581,626,+,+
A00639:436:HVNTHDRXX:1:1267:32877:11146,GPX1,NM_000581,832,979,+,+
A00639:436:HVNTHDRXX:1:1168:2320:29027,TXNRD1,NM_001093771,440,497,-,-
A00639:436:HVNTHDRXX:1:2106:30020:7607,TXNRD1,NM_001093771,815,872,-,-
A00639:426:HTYK2DRXX:1:2113:2691:11443,TXNRD1,NM_001093771,877,1200,-,-
A00639:436:HVNTHDRXX:2:1167:19940:11976,TXNRD1,NM_001093771,1301,1390,-,-
A00639:436:HVNTHDRXX:2:1163:24994:24987,TXNRD1,NM_001093771,1316,1334,-,-
A00639:436:HVNTHDRXX:1:2153:16776:27946,TXNRD1,NM_001093771,1328,1417,-,-
A00639:436:HVNTHDRXX:1:1234:20799:28463,TXNRD1,NM_001093771,1354,1392,-,-
A00639:436:HVNTHDRXX:1:2271:31629:19225,TXNRD1,NM_001093771,1383,1492,-,-
A00639:426:HTYK2DRXX:1:2249:5367:30577,TXNRD1,NM_001093771,1993,2070,-,-
A00639:436:HVNTHDRXX:1:1256:22806:32283,TXNRD1,NM_001093771,2603,2637,-,-
A00639:426:HTYK2DRXX:2:2220:23267:1955,GPX2,NM_002083,65,246,+,+
A00639:436:HVNTHDRXX:1:1104:31810:8547,GPX2,NM_002083,467,535,+,+
A00639:436:HVNTHDRXX:2:2207:19714:30812,GPX2,NM_002083,898,1030,+,+
A00639:436:HVNTHDRXX:1:1222:22254:34460,GPX3,NM_002084,1384,1464,+,+
A00639:426:HTYK2DRXX:1:2142:32398:13479,GPX3,NM_002084,1452,1668,+,+
A00639:436:HVNTHDRXX:1:1133:24695:29951,GPX4,NM_002085,111,207,-,-
A00639:436:HVNTHDRXX:1:2228:20030:15828,GPX4,NM_002085,135,248,-,-
A00639:426:HTYK2DRXX:2:2147:13431:31579,GPX4,NM_002085,138,248,-,-
A00639:436:HVNTHDRXX:1:1136:30897:2644,GPX4,NM_002085,143,298,-,-
A00639:436:HVNTHDRXX:2:2273:6714:24486,GPX4,NM_002085,145,446,-,-
A00639:436:HVNTHDRXX:1:1241:15257:7498,GPX4,NM_002085,158,203,-,-
A00639:426:HTYK2DRXX:1:2204:8350:26036,GPX4,NM_002085,188,203,-,-
A00639:436:HVNTHDRXX:2:1169:26205:1438,GPX4,NM_002085,203,292,-,-
A00639:426:HTYK2DRXX:2:2226:8802:1141,GPX4,NM_002085,203,442,-,-
A00639:436:HVNTHDRXX:2:2153:24216:31250,GPX4,NM_002085,212,406,-,-
A00639:426:HTYK2DRXX:1:2161:17074:27054,GPX4,NM_002085,226,261,-,-
A00639:426:HTYK2DRXX:2:2153:10438:15687,GPX4,NM_002085,228,475,-,-
A00639:426:HTYK2DRXX:1:2136:5348:21026,GPX4,NM_002085,234,454,-,-
A00639:436:HVNTHDRXX:2:1107:20428:20525,GPX4,NM_002085,266,389,-,-
A00639:426:HTYK2DRXX:1:2132:16929:20666,GPX4,NM_002085,274,369,-,-
A00639:436:HVNTHDRXX:1:2265:10167:21073,GPX4,NM_002085,296,381,-,-
A00639:436:HVNTHDRXX:1:2124:25536:34757,GPX4,NM_002085,297,383,-,-
A00639:436:HVNTHDRXX:1:1246:27082:11537,GPX4,NM_002085,307,382,-,-
A00639:436:HVNTHDRXX:2:2241:30906:11021,GPX4,NM_002085,313,365,-,-
A00639:436:HVNTHDRXX:2:1209:5258:26725,GPX4,NM_002085,336,387,-,-
A00639:426:HTYK2DRXX:1:2246:32181:5055,GPX4,NM_002085,345,383,-,-
A00639:436:HVNTHDRXX:1:1147:16423:1971,GPX4,NM_002085,352,406,-,-
A00639:436:HVNTHDRXX:1:1234:19868:28416,GPX4,NM_002085,352,416,+,+
A00639:426:HTYK2DRXX:2:2241:10664:20494,GPX4,NM_002085,355,429,-,-
A00639:426:HTYK2DRXX:2:2169:29640:3881,GPX4,NM_002085,361,386,-,-
A00639:436:HVNTHDRXX:2:1127:25509:11193,GPX4,NM_002085,365,881,-,-
A00639:436:HVNTHDRXX:2:1262:18005:3834,GPX4,NM_002085,384,433,-,-
A00639:436:HVNTHDRXX:2:1247:4851:13213,GPX4,NM_002085,386,430,-,-
A00639:426:HTYK2DRXX:2:2105:5195:7012,GPX4,NM_002085,392,428,-,-
A00639:436:HVNTHDRXX:1:2219:29008:28588,GPX4,NM_002085,457,503,-,-
A00639:426:HTYK2DRXX:2:2146:5493:29575,GPX4,NM_002085,463,548,-,-
A00639:426:HTYK2DRXX:1:2127:14362:18098,GPX4,NM_002085,463,657,-,-
A00639:436:HVNTHDRXX:2:1175:6641:14121,GPX4,NM_002085,486,620,-,-
A00639:436:HVNTHDRXX:2:1231:20329:7451,GPX4,NM_002085,487,501,-,-
A00639:426:HTYK2DRXX:2:2133:6876:29997,GPX4,NM_002085,568,703,-,-
A00639:436:HVNTHDRXX:2:2274:9390:16658,GPX4,NM_002085,572,582,-,-
A00639:436:HVNTHDRXX:2:1256:8874:1955,GPX4,NM_002085,574,641,-,-
A00639:436:HVNTHDRXX:1:1167:29848:3427,GPX4,NM_002085,604,625,-,-
A00639:436:HVNTHDRXX:2:2165:1127:3975,GPX4,NM_002085,650,849,-,-
A00639:426:HTYK2DRXX:1:2115:3794:21621,GPX4,NM_002085,666,715,-,-
A00639:426:HTYK2DRXX:1:2263:23393:32017,GPX4,NM_002085,679,776,-,-
A00639:426:HTYK2DRXX:2:2241:31177:33004,GPX4,NM_002085,685,782,-,-
