read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00403:416:H3M2LDSXY:2:2177:26178:2331,GPX1,NM_000581,395,891,+,+
A00403:416:H3M2LDSXY:2:1673:10484:33426,GPX1,NM_000581,449,514,+,+
A00403:416:H3M2LDSXY:2:1351:16116:20509,GPX1,NM_000581,626,842,+,+
A00403:416:H3M2LDSXY:2:2641:7193:31360,TXNRD1,NM_001093771,347,382,-,-
A00403:416:H3M2LDSXY:2:1555:31069:1157,TXNRD1,NM_001093771,366,474,-,-
A00403:416:H3M2LDSXY:2:2602:16794:19993,TXNRD1,NM_001093771,366,509,-,-
A00403:416:H3M2LDSXY:2:2151:19759:2769,TXNRD1,NM_001093771,404,483,-,-
A00403:416:H3M2LDSXY:2:1449:4282:2895,TXNRD1,NM_001093771,556,593,-,-
A00403:416:H3M2LDSXY:2:1644:7853:23547,TXNRD1,NM_001093771,681,812,-,-
A00403:416:H3M2LDSXY:2:1210:14434:13808,TXNRD1,NM_001093771,691,739,-,-
A00403:416:H3M2LDSXY:2:1124:7925:17816,TXNRD1,NM_001093771,699,832,-,-
A00403:416:H3M2LDSXY:2:1116:18304:24643,TXNRD1,NM_001093771,789,822,-,-
A00403:416:H3M2LDSXY:2:1157:9878:19633,TXNRD1,NM_001093771,795,912,-,-
A00403:416:H3M2LDSXY:2:1517:13630:31454,TXNRD1,NM_001093771,826,896,-,-
A00403:416:H3M2LDSXY:2:1262:9869:26819,TXNRD1,NM_001093771,845,1009,-,-
A00403:416:H3M2LDSXY:2:2639:26404:31501,TXNRD1,NM_001093771,855,862,-,-
A00403:416:H3M2LDSXY:2:1636:2230:1720,TXNRD1,NM_001093771,1082,1178,-,-
A00403:416:H3M2LDSXY:2:2506:27642:29042,TXNRD1,NM_001093771,1130,1211,-,-
A00403:416:H3M2LDSXY:2:2134:2166:9408,TXNRD1,NM_001093771,1222,1380,-,-
A00403:416:H3M2LDSXY:2:2351:27154:24471,TXNRD1,NM_001093771,1277,1398,-,-
A00403:416:H3M2LDSXY:2:1315:30798:14747,TXNRD1,NM_001093771,1314,1354,-,-
A00403:416:H3M2LDSXY:2:1322:32145:3677,TXNRD1,NM_001093771,1314,1400,-,-
A00403:416:H3M2LDSXY:2:1602:28103:9987,TXNRD1,NM_001093771,1319,1319,-,-
A00403:416:H3M2LDSXY:2:1614:25156:11021,TXNRD1,NM_001093771,1319,1391,-,-
A00403:416:H3M2LDSXY:2:1107:29405:25488,TXNRD1,NM_001093771,1324,1842,-,-
A00403:416:H3M2LDSXY:2:2108:6686:7905,TXNRD1,NM_001093771,1341,1360,-,-
A00403:416:H3M2LDSXY:2:1232:28420:34522,TXNRD1,NM_001093771,1347,1380,-,-
A00403:416:H3M2LDSXY:2:2476:11360:30342,TXNRD1,NM_001093771,1365,1398,-,-
A00403:416:H3M2LDSXY:2:1344:31204:16548,TXNRD1,NM_001093771,1368,1390,-,-
A00403:416:H3M2LDSXY:2:2237:14262:31203,TXNRD1,NM_001093771,1369,1440,-,-
A00403:416:H3M2LDSXY:2:1523:2636:34961,TXNRD1,NM_001093771,1477,1516,-,-
A00403:416:H3M2LDSXY:2:1141:31756:20134,TXNRD1,NM_001093771,1558,1565,-,-
A00403:416:H3M2LDSXY:2:1405:15573:19852,TXNRD1,NM_001093771,1596,1599,-,-
A00403:416:H3M2LDSXY:2:2462:23457:34162,TXNRD1,NM_001093771,1613,1640,-,-
A00403:416:H3M2LDSXY:2:1564:10908:30937,TXNRD1,NM_001093771,1616,1635,-,-
A00403:416:H3M2LDSXY:2:1227:23583:15969,TXNRD1,NM_001093771,1627,1627,-,-
A00403:416:H3M2LDSXY:2:1146:13621:22701,TXNRD1,NM_001093771,1724,1973,-,-
A00403:416:H3M2LDSXY:2:1103:24225:31485,TXNRD1,NM_001093771,1759,1775,-,-
A00403:416:H3M2LDSXY:2:1528:31846:10582,TXNRD1,NM_001093771,1854,1974,-,-
A00403:416:H3M2LDSXY:2:2156:5222:8750,TXNRD1,NM_001093771,2031,2156,-,-
A00403:416:H3M2LDSXY:2:1316:21070:16626,TXNRD1,NM_001093771,2479,2508,-,-
A00403:416:H3M2LDSXY:2:1212:9146:30577,TXNRD1,NM_001093771,2610,2667,-,-
A00403:416:H3M2LDSXY:2:2204:3613:3270,TXNRD1,NM_001093771,2630,2636,-,-
A00403:416:H3M2LDSXY:2:1542:22010:7545,TXNRD1,NM_001093771,2630,2637,-,-
A00403:416:H3M2LDSXY:2:2136:5900:2065,TXNRD1,NM_001093771,2648,2702,-,-
A00403:416:H3M2LDSXY:2:2405:18602:25254,TXNRD1,NM_001093771,2683,2716,-,-
A00403:416:H3M2LDSXY:2:2136:5068:6981,TXNRD1,NM_001093771,2719,2835,-,-
A00403:416:H3M2LDSXY:2:1267:7979:7764,TXNRD1,NM_001093771,2719,2837,-,-
A00403:416:H3M2LDSXY:2:1448:14244:6527,TXNRD1,NM_001093771,2723,2724,-,-
A00403:416:H3M2LDSXY:2:1101:10809:10097,TXNRD1,NM_001093771,2724,2744,-,-
A00403:416:H3M2LDSXY:2:1276:6045:24392,TXNRD1,NM_001093771,2731,2767,-,-
A00403:416:H3M2LDSXY:2:2448:32597:4241,TXNRD1,NM_001093771,2755,2782,-,-
A00403:416:H3M2LDSXY:2:2213:9227:24361,TXNRD1,NM_001093771,2758,2766,-,-
A00403:416:H3M2LDSXY:2:1558:4924:32033,TXNRD1,NM_001093771,2764,2766,-,-
A00403:416:H3M2LDSXY:2:1153:24325:5603,TXNRD1,NM_001093771,2943,2976,-,-
A00403:416:H3M2LDSXY:2:1134:14380:23171,TXNRD1,NM_001093771,3382,3526,-,-
A00403:416:H3M2LDSXY:2:2659:25337:31125,TXNRD1,NM_001093771,3397,3411,+,+
A00403:416:H3M2LDSXY:2:2655:9652:33270,TXNRD1,NM_001093771,3443,3473,-,-
A00403:416:H3M2LDSXY:2:1360:1127:31344,TXNRD1,NM_001093771,3447,3459,-,-
A00403:416:H3M2LDSXY:2:1325:25048:20791,TXNRD1,NM_001093771,3497,3505,-,-
A00403:416:H3M2LDSXY:2:2363:4716:31516,TXNRD1,NM_001093771,3534,3538,-,-
A00403:416:H3M2LDSXY:2:2218:12120:27743,TXNRD1,NM_001093771,3539,3539,-,-
A00403:416:H3M2LDSXY:2:1156:9344:7122,GPX4,NM_002085,125,277,-,-
A00403:416:H3M2LDSXY:2:1548:7184:16376,GPX4,NM_002085,132,179,-,-
A00403:416:H3M2LDSXY:2:1164:14335:11350,GPX4,NM_002085,143,429,-,-
A00403:416:H3M2LDSXY:2:2578:23050:12915,GPX4,NM_002085,148,258,-,-
A00403:416:H3M2LDSXY:2:1426:1199:13745,GPX4,NM_002085,161,425,-,-
A00403:416:H3M2LDSXY:2:1609:14886:18944,GPX4,NM_002085,179,301,-,-
A00403:416:H3M2LDSXY:2:1323:10257:18192,GPX4,NM_002085,185,207,-,-
A00403:416:H3M2LDSXY:2:1448:30002:25238,GPX4,NM_002085,204,368,-,-
A00403:416:H3M2LDSXY:2:1624:17879:16892,GPX4,NM_002085,206,413,-,-
A00403:416:H3M2LDSXY:2:1148:2456:9690,GPX4,NM_002085,207,413,-,-
A00403:416:H3M2LDSXY:2:2178:16125:10817,GPX4,NM_002085,212,250,-,-
A00403:416:H3M2LDSXY:2:1450:9344:13949,GPX4,NM_002085,222,282,-,-
A00403:416:H3M2LDSXY:2:1205:16025:18630,GPX4,NM_002085,234,434,-,-
A00403:416:H3M2LDSXY:2:1309:25003:26819,GPX4,NM_002085,236,434,-,-
A00403:416:H3M2LDSXY:2:2647:1579:20384,GPX4,NM_002085,244,293,-,-
A00403:416:H3M2LDSXY:2:1548:9435:34679,GPX4,NM_002085,249,427,-,-
A00403:416:H3M2LDSXY:2:1359:29767:20917,GPX4,NM_002085,277,435,-,-
A00403:416:H3M2LDSXY:2:1474:24216:5102,GPX4,NM_002085,280,431,-,-
A00403:416:H3M2LDSXY:2:2270:10610:33301,GPX4,NM_002085,281,381,-,-
A00403:416:H3M2LDSXY:2:1565:27932:30577,GPX4,NM_002085,289,382,-,-
A00403:416:H3M2LDSXY:2:1573:29704:12540,GPX4,NM_002085,291,431,-,-
A00403:416:H3M2LDSXY:2:1421:24542:35383,GPX4,NM_002085,291,455,-,-
A00403:416:H3M2LDSXY:2:1527:32796:13886,GPX4,NM_002085,294,429,-,-
A00403:416:H3M2LDSXY:2:2425:3097:17722,GPX4,NM_002085,302,428,-,-
A00403:416:H3M2LDSXY:2:1129:3577:20462,GPX4,NM_002085,303,442,-,-
A00403:416:H3M2LDSXY:2:1460:11207:14481,GPX4,NM_002085,307,382,-,-
A00403:416:H3M2LDSXY:2:1236:16062:15499,GPX4,NM_002085,309,431,-,-
A00403:416:H3M2LDSXY:2:2267:1741:10394,GPX4,NM_002085,310,390,-,-
A00403:416:H3M2LDSXY:2:1331:21911:29763,GPX4,NM_002085,317,435,-,-
A00403:416:H3M2LDSXY:2:2162:29731:32221,GPX4,NM_002085,322,429,-,-
A00403:416:H3M2LDSXY:2:1145:17906:22639,GPX4,NM_002085,324,448,-,-
A00403:416:H3M2LDSXY:2:2220:2844:8578,GPX4,NM_002085,325,420,-,-
A00403:416:H3M2LDSXY:2:2371:6063:1407,GPX4,NM_002085,330,365,-,-
A00403:416:H3M2LDSXY:2:1310:5367:22686,GPX4,NM_002085,330,432,-,-
A00403:416:H3M2LDSXY:2:1553:14615:13338,GPX4,NM_002085,331,395,-,-
A00403:416:H3M2LDSXY:2:1119:9706:36933,GPX4,NM_002085,343,379,-,-
A00403:416:H3M2LDSXY:2:1146:17662:13354,GPX4,NM_002085,343,481,-,-
A00403:416:H3M2LDSXY:2:1161:24044:26757,GPX4,NM_002085,346,441,-,-
A00403:416:H3M2LDSXY:2:2323:26133:8703,GPX4,NM_002085,355,396,-,-
A00403:416:H3M2LDSXY:2:1541:7247:16235,GPX4,NM_002085,355,510,-,-
A00403:416:H3M2LDSXY:2:2235:15619:15984,GPX4,NM_002085,368,478,-,-
A00403:416:H3M2LDSXY:2:2320:8097:31015,GPX4,NM_002085,369,429,-,-
A00403:416:H3M2LDSXY:2:1568:32443:1720,GPX4,NM_002085,373,417,-,-
A00403:416:H3M2LDSXY:2:2655:26232:10254,GPX4,NM_002085,373,431,-,-
A00403:416:H3M2LDSXY:2:2423:32768:2409,GPX4,NM_002085,374,480,-,-
A00403:416:H3M2LDSXY:2:1520:17517:27665,GPX4,NM_002085,379,420,-,-
A00403:416:H3M2LDSXY:2:2625:4336:4773,GPX4,NM_002085,383,430,-,-
A00403:416:H3M2LDSXY:2:1210:21875:31422,GPX4,NM_002085,384,434,-,-
A00403:416:H3M2LDSXY:2:2160:10737:10567,GPX4,NM_002085,387,432,-,-
A00403:416:H3M2LDSXY:2:1356:12735:11960,GPX4,NM_002085,388,512,-,-
A00403:416:H3M2LDSXY:2:1457:7509:5916,GPX4,NM_002085,389,462,-,-
A00403:416:H3M2LDSXY:2:1452:14163:13933,GPX4,NM_002085,397,521,-,-
A00403:416:H3M2LDSXY:2:2559:1687:36198,GPX4,NM_002085,401,401,-,-
A00403:416:H3M2LDSXY:2:1171:2600:11788,GPX4,NM_002085,423,475,-,-
A00403:416:H3M2LDSXY:2:1431:29378:12289,GPX4,NM_002085,435,455,-,-
A00403:416:H3M2LDSXY:2:1369:24605:2112,GPX4,NM_002085,439,546,-,-
A00403:416:H3M2LDSXY:2:2271:20654:17848,GPX4,NM_002085,461,476,-,-
A00403:416:H3M2LDSXY:2:1430:9480:24549,GPX4,NM_002085,470,537,-,-
A00403:416:H3M2LDSXY:2:1155:19976:16892,GPX4,NM_002085,491,638,-,-
A00403:416:H3M2LDSXY:2:1124:8413:22858,GPX4,NM_002085,497,687,-,-
A00403:416:H3M2LDSXY:2:1136:13521:3991,GPX4,NM_002085,509,681,-,-
A00403:416:H3M2LDSXY:2:1124:5014:17002,GPX4,NM_002085,510,598,-,-
A00403:416:H3M2LDSXY:2:2132:8314:12477,GPX4,NM_002085,510,713,-,-
A00403:416:H3M2LDSXY:2:1660:17381:17691,GPX4,NM_002085,521,529,-,-
A00403:416:H3M2LDSXY:2:1620:13765:20760,GPX4,NM_002085,523,627,-,-
A00403:416:H3M2LDSXY:2:1619:22119:14027,GPX4,NM_002085,526,561,-,-
A00403:416:H3M2LDSXY:2:1538:21558:29778,GPX4,NM_002085,540,544,-,-
A00403:416:H3M2LDSXY:2:1347:8477:36245,GPX4,NM_002085,562,821,-,-
A00403:416:H3M2LDSXY:2:1170:2808:28181,GPX4,NM_002085,568,644,-,-
A00403:416:H3M2LDSXY:2:1231:23592:11350,GPX4,NM_002085,573,847,-,-
A00403:416:H3M2LDSXY:2:2236:14714:2143,GPX4,NM_002085,585,694,-,-
A00403:416:H3M2LDSXY:2:1174:5059:21026,GPX4,NM_002085,598,849,-,-
A00403:416:H3M2LDSXY:2:1149:10945:8703,GPX4,NM_002085,601,607,-,-
A00403:416:H3M2LDSXY:2:1573:12310:32424,GPX4,NM_002085,612,661,-,-
A00403:416:H3M2LDSXY:2:1565:12382:15734,GPX4,NM_002085,615,849,-,-
A00403:416:H3M2LDSXY:2:1308:22950:2284,GPX4,NM_002085,617,849,-,-
A00403:416:H3M2LDSXY:2:1244:30011:32894,GPX4,NM_002085,628,628,-,-
A00403:416:H3M2LDSXY:2:1514:10917:35712,GPX4,NM_002085,628,801,-,-
A00403:416:H3M2LDSXY:2:2611:6569:11616,GPX4,NM_002085,675,676,-,-
A00403:416:H3M2LDSXY:2:1253:11632:20290,GPX4,NM_002085,676,834,-,-
A00403:416:H3M2LDSXY:2:1462:32732:4946,GPX4,NM_002085,685,697,+,+
A00403:416:H3M2LDSXY:2:1237:24885:21699,GPX4,NM_002085,708,833,-,-
A00403:416:H3M2LDSXY:2:1560:15881:7607,GPX4,NM_002085,710,836,-,-
A00403:416:H3M2LDSXY:2:2332:26106:12352,GPX4,NM_002085,711,745,-,-
A00403:416:H3M2LDSXY:2:1311:8775:32753,GPX4,NM_002085,712,804,-,-
A00403:416:H3M2LDSXY:2:2205:23873:29810,GPX4,NM_002085,712,831,+,+
A00403:416:H3M2LDSXY:2:1614:23647:9752,GPX4,NM_002085,718,810,-,-
A00403:416:H3M2LDSXY:2:2105:18141:11271,GPX4,NM_002085,727,825,-,-
A00403:416:H3M2LDSXY:2:1450:4065:30452,GPX4,NM_002085,734,782,-,-
A00403:416:H3M2LDSXY:2:2504:25400:30953,GPX4,NM_002085,759,821,-,-
A00403:416:H3M2LDSXY:2:1319:24840:2237,GPX4,NM_002085,796,833,-,-
A00403:416:H3M2LDSXY:2:2676:32560:34115,SELENOW,NM_003009,227,308,-,-
A00403:416:H3M2LDSXY:2:2657:1877:16986,SELENOW,NM_003009,239,279,-,-
A00403:416:H3M2LDSXY:2:1303:23095:3098,SELENOW,NM_003009,246,359,-,-
A00403:416:H3M2LDSXY:2:1635:30129:21637,SELENOW,NM_003009,271,326,-,-
A00403:416:H3M2LDSXY:2:1143:15727:25661,SELENOW,NM_003009,464,575,-,-
A00403:416:H3M2LDSXY:2:1363:6207:25895,SELENOW,NM_003009,556,664,-,-
A00403:416:H3M2LDSXY:2:2245:4237:7294,SELENOW,NM_003009,617,635,-,-
A00403:416:H3M2LDSXY:2:2245:4237:7294,SELENOW,NM_003009,635,747,-,-
A00403:416:H3M2LDSXY:2:2245:4237:7294,SELENOW,NM_003009,635,751,-,-
A00403:416:H3M2LDSXY:2:2172:1732:32612,SELENOW,NM_003009,653,720,-,-
A00403:416:H3M2LDSXY:2:2460:28845:18129,SELENOW,NM_003009,665,780,-,-
A00403:416:H3M2LDSXY:2:1336:21802:1016,SELENOW,NM_003009,704,826,-,-
