read_id,gene_name,transcript_id,position1,position2,strand1,strand2
VH01331:45:AACNJ7NM5:1:2503:40499:11564,GPX1,NM_000581,666,840,+,+
VH01331:45:AACNJ7NM5:1:1106:53489:28603,TXNRD1,NM_001093771,325,408,-,-
VH01331:45:AACNJ7NM5:1:1411:30312:11602,TXNRD1,NM_001093771,386,406,+,+
VH01331:45:AACNJ7NM5:1:1202:60666:28205,TXNRD1,NM_001093771,457,544,-,-
VH01331:45:AACNJ7NM5:1:1407:36050:39981,TXNRD1,NM_001093771,467,563,-,-
VH01331:45:AACNJ7NM5:1:1611:67293:45812,TXNRD1,NM_001093771,468,591,-,-
VH01331:45:AACNJ7NM5:1:2607:8252:20102,TXNRD1,NM_001093771,479,549,-,-
VH01331:45:AACNJ7NM5:1:1204:65589:19534,TXNRD1,NM_001093771,503,522,-,-
VH01331:45:AACNJ7NM5:1:1203:53849:6093,TXNRD1,NM_001093771,532,585,-,-
VH01331:45:AACNJ7NM5:1:2605:46445:53138,TXNRD1,NM_001093771,539,540,-,-
VH01331:45:AACNJ7NM5:1:1511:21128:23472,TXNRD1,NM_001093771,540,564,-,-
VH01331:45:AACNJ7NM5:1:1602:15429:34320,TXNRD1,NM_001093771,547,615,-,-
VH01331:45:AACNJ7NM5:1:1509:21204:31575,TXNRD1,NM_001093771,551,554,-,-
VH01331:45:AACNJ7NM5:1:1608:18553:22639,TXNRD1,NM_001093771,560,596,-,-
VH01331:45:AACNJ7NM5:1:1503:46691:43275,TXNRD1,NM_001093771,638,747,-,-
VH01331:45:AACNJ7NM5:1:2504:32471:27542,TXNRD1,NM_001093771,654,803,-,-
VH01331:45:AACNJ7NM5:1:2401:33758:41968,TXNRD1,NM_001093771,665,773,-,-
VH01331:45:AACNJ7NM5:1:2502:60590:51756,TXNRD1,NM_001093771,666,919,-,-
VH01331:45:AACNJ7NM5:1:1303:73807:32673,TXNRD1,NM_001093771,716,733,-,-
VH01331:45:AACNJ7NM5:1:1406:32660:16070,TXNRD1,NM_001093771,717,816,-,-
VH01331:45:AACNJ7NM5:1:1406:32622:16562,TXNRD1,NM_001093771,717,819,-,-
VH01331:45:AACNJ7NM5:1:2605:41579:26653,TXNRD1,NM_001093771,720,819,-,-
VH01331:45:AACNJ7NM5:1:1607:13800:49465,TXNRD1,NM_001093771,721,768,-,-
VH01331:45:AACNJ7NM5:1:1201:28759:19402,TXNRD1,NM_001093771,737,806,-,-
VH01331:45:AACNJ7NM5:1:2101:48055:42215,TXNRD1,NM_001093771,744,747,-,-
VH01331:45:AACNJ7NM5:1:1102:60344:21068,TXNRD1,NM_001093771,745,757,-,-
VH01331:45:AACNJ7NM5:1:1111:58999:50128,TXNRD1,NM_001093771,745,816,-,-
VH01331:45:AACNJ7NM5:1:1111:64623:52760,TXNRD1,NM_001093771,745,817,-,-
VH01331:45:AACNJ7NM5:1:1505:14425:26993,TXNRD1,NM_001093771,745,818,-,-
VH01331:45:AACNJ7NM5:1:2510:62067:42631,TXNRD1,NM_001093771,765,817,-,-
VH01331:45:AACNJ7NM5:1:1511:56254:48632,TXNRD1,NM_001093771,781,838,-,-
VH01331:45:AACNJ7NM5:1:1409:30293:21049,TXNRD1,NM_001093771,793,793,-,-
VH01331:45:AACNJ7NM5:1:1503:44116:5828,TXNRD1,NM_001093771,799,801,-,-
VH01331:45:AACNJ7NM5:1:1508:71724:30780,TXNRD1,NM_001093771,806,874,-,-
VH01331:45:AACNJ7NM5:1:2101:50251:17225,TXNRD1,NM_001093771,809,888,-,-
VH01331:45:AACNJ7NM5:1:1201:46521:2098,TXNRD1,NM_001093771,844,849,-,-
VH01331:45:AACNJ7NM5:1:2611:35766:22431,TXNRD1,NM_001093771,845,879,-,-
VH01331:45:AACNJ7NM5:1:2508:36258:50374,TXNRD1,NM_001093771,862,897,-,-
VH01331:45:AACNJ7NM5:1:2402:68126:51075,TXNRD1,NM_001093771,877,896,-,-
VH01331:45:AACNJ7NM5:1:1608:32944:38883,TXNRD1,NM_001093771,877,1021,-,-
VH01331:45:AACNJ7NM5:1:1102:47373:19231,TXNRD1,NM_001093771,878,948,-,-
VH01331:45:AACNJ7NM5:1:1107:75795:41135,TXNRD1,NM_001093771,891,1601,-,-
VH01331:45:AACNJ7NM5:1:2606:63601:27959,TXNRD1,NM_001093771,1002,1111,-,-
VH01331:45:AACNJ7NM5:1:1401:65040:51813,TXNRD1,NM_001093771,1018,1044,-,-
VH01331:45:AACNJ7NM5:1:2603:24139:47004,TXNRD1,NM_001093771,1157,1165,-,-
VH01331:45:AACNJ7NM5:1:1502:41768:37936,TXNRD1,NM_001093771,1169,1173,-,-
VH01331:45:AACNJ7NM5:1:1504:57011:31859,TXNRD1,NM_001093771,1176,1209,-,-
VH01331:45:AACNJ7NM5:1:1406:10070:39905,TXNRD1,NM_001093771,1205,1307,-,-
VH01331:45:AACNJ7NM5:1:1110:29877:6358,TXNRD1,NM_001093771,1212,1258,-,-
VH01331:45:AACNJ7NM5:1:1104:12058:17357,TXNRD1,NM_001093771,1215,1215,-,-
VH01331:45:AACNJ7NM5:1:2609:52883:37349,TXNRD1,NM_001093771,1235,1305,-,-
VH01331:45:AACNJ7NM5:1:1203:45479:22525,TXNRD1,NM_001093771,1250,1305,-,-
VH01331:45:AACNJ7NM5:1:1301:23704:27372,TXNRD1,NM_001093771,1264,1294,-,-
VH01331:45:AACNJ7NM5:1:1510:35803:12889,TXNRD1,NM_001093771,1276,1281,-,-
VH01331:45:AACNJ7NM5:1:1506:52258:35664,TXNRD1,NM_001093771,1287,1399,-,-
VH01331:45:AACNJ7NM5:1:2508:39288:47269,TXNRD1,NM_001093771,1288,1377,-,-
VH01331:45:AACNJ7NM5:1:2610:25692:24210,TXNRD1,NM_001093771,1291,1451,-,-
VH01331:45:AACNJ7NM5:1:1503:51293:35910,TXNRD1,NM_001093771,1294,1357,-,-
VH01331:45:AACNJ7NM5:1:1101:64282:8156,TXNRD1,NM_001093771,1298,1305,-,-
VH01331:45:AACNJ7NM5:1:1505:39136:36781,TXNRD1,NM_001093771,1300,1301,-,-
VH01331:45:AACNJ7NM5:1:2610:49172:32805,TXNRD1,NM_001093771,1300,1307,-,-
VH01331:45:AACNJ7NM5:1:1504:35008:38864,TXNRD1,NM_001093771,1302,1361,-,-
VH01331:45:AACNJ7NM5:1:1404:38038:10882,TXNRD1,NM_001093771,1305,1394,-,-
VH01331:45:AACNJ7NM5:1:1303:59397:40757,TXNRD1,NM_001093771,1310,1358,-,-
VH01331:45:AACNJ7NM5:1:2603:65172:52324,TXNRD1,NM_001093771,1310,1359,-,-
VH01331:45:AACNJ7NM5:1:1403:55761:22734,TXNRD1,NM_001093771,1310,1360,-,-
VH01331:45:AACNJ7NM5:1:1111:68013:7494,TXNRD1,NM_001093771,1316,1343,-,-
VH01331:45:AACNJ7NM5:1:2503:47998:28640,TXNRD1,NM_001093771,1316,1391,-,-
VH01331:45:AACNJ7NM5:1:1601:53887:25024,TXNRD1,NM_001093771,1316,1392,-,-
VH01331:45:AACNJ7NM5:1:1503:31694:26918,TXNRD1,NM_001093771,1316,1393,-,-
VH01331:45:AACNJ7NM5:1:1608:52789:40700,TXNRD1,NM_001093771,1316,1394,-,-
VH01331:45:AACNJ7NM5:1:1106:54209:33866,TXNRD1,NM_001093771,1318,1345,-,-
VH01331:45:AACNJ7NM5:1:1611:65513:24722,TXNRD1,NM_001093771,1323,1324,-,-
VH01331:45:AACNJ7NM5:1:2608:55818:26198,TXNRD1,NM_001093771,1328,1391,-,-
VH01331:45:AACNJ7NM5:1:1608:29441:23567,TXNRD1,NM_001093771,1329,1400,-,-
VH01331:45:AACNJ7NM5:1:1509:29252:17622,TXNRD1,NM_001093771,1331,1363,-,-
VH01331:45:AACNJ7NM5:1:2401:45404:36535,TXNRD1,NM_001093771,1332,1391,-,-
VH01331:45:AACNJ7NM5:1:2611:56064:19591,TXNRD1,NM_001093771,1333,1379,-,-
