read_id,gene_name,transcript_id,position1,position2,strand1,strand2
A00639:436:HVNTHDRXX:2:2264:18566:19053,GPX1,NM_000581,567,626,+,+
A00639:436:HVNTHDRXX:1:1146:8712:5995,GPX1,NM_000581,886,979,+,+
A00639:436:HVNTHDRXX:1:1156:9661:21668,TXNRD1,NM_001093771,409,551,-,-
A00639:436:HVNTHDRXX:2:1167:9959:30859,TXNRD1,NM_001093771,466,481,-,-
A00639:436:HVNTHDRXX:2:1220:15926:6277,TXNRD1,NM_001093771,706,708,-,-
A00639:436:HVNTHDRXX:2:1264:19190:14215,TXNRD1,NM_001093771,745,745,-,-
A00639:426:HTYK2DRXX:1:2167:21142:30592,TXNRD1,NM_001093771,810,836,-,-
A00639:436:HVNTHDRXX:2:2112:16767:3944,TXNRD1,NM_001093771,815,816,-,-
A00639:426:HTYK2DRXX:2:2258:6072:2675,TXNRD1,NM_001093771,847,884,-,-
A00639:436:HVNTHDRXX:1:1277:13241:35603,TXNRD1,NM_001093771,1267,1267,-,-
A00639:426:HTYK2DRXX:2:2270:14597:36260,TXNRD1,NM_001093771,1279,1288,-,-
A00639:436:HVNTHDRXX:1:1175:12093:9972,TXNRD1,NM_001093771,1284,1291,-,-
A00639:436:HVNTHDRXX:2:1240:31367:23657,TXNRD1,NM_001093771,1303,1305,-,-
A00639:436:HVNTHDRXX:1:1271:10348:23985,TXNRD1,NM_001093771,1313,1343,-,-
A00639:426:HTYK2DRXX:2:2168:25789:33599,TXNRD1,NM_001093771,1313,1346,-,-
A00639:436:HVNTHDRXX:2:2105:2871:3427,TXNRD1,NM_001093771,1326,1379,-,-
A00639:436:HVNTHDRXX:2:1118:28791:1939,TXNRD1,NM_001093771,1337,2120,-,-
A00639:426:HTYK2DRXX:2:2230:29360:32675,TXNRD1,NM_001093771,1348,1364,-,-
A00639:436:HVNTHDRXX:2:1232:10393:8312,TXNRD1,NM_001093771,1381,1472,-,-
A00639:426:HTYK2DRXX:2:2123:7798:4006,TXNRD1,NM_001093771,1382,1526,-,-
A00639:426:HTYK2DRXX:1:2264:26223:27899,TXNRD1,NM_001093771,1436,1504,-,-
A00639:436:HVNTHDRXX:2:2168:3604:18662,TXNRD1,NM_001093771,1490,1490,-,-
A00639:436:HVNTHDRXX:2:2211:2329:31767,TXNRD1,NM_001093771,1614,1652,-,-
A00639:436:HVNTHDRXX:1:1271:3269:24001,TXNRD1,NM_001093771,1624,1624,-,-
A00639:426:HTYK2DRXX:2:2165:12373:35446,TXNRD1,NM_001093771,1631,1709,-,-
A00639:436:HVNTHDRXX:2:1245:4047:13009,TXNRD1,NM_001093771,1810,1889,-,-
A00639:426:HTYK2DRXX:1:2139:3079:5916,TXNRD1,NM_001093771,1884,1915,-,-
A00639:436:HVNTHDRXX:1:1248:31286:11929,TXNRD1,NM_001093771,2008,2115,-,-
A00639:426:HTYK2DRXX:2:2201:30346:8578,TXNRD1,NM_001093771,2169,2169,-,-
A00639:436:HVNTHDRXX:1:2157:7862:32487,TXNRD1,NM_001093771,2251,2291,-,-
A00639:436:HVNTHDRXX:1:1263:24108:34538,TXNRD1,NM_001093771,2333,2362,-,-
A00639:436:HVNTHDRXX:1:1104:7292:35947,TXNRD1,NM_001093771,2610,2621,-,-
A00639:436:HVNTHDRXX:2:1206:13675:34287,TXNRD1,NM_001093771,2616,2633,-,-
A00639:426:HTYK2DRXX:1:2119:26431:11537,TXNRD1,NM_001093771,2649,2752,-,-
A00639:426:HTYK2DRXX:2:2130:9164:28479,TXNRD1,NM_001093771,2664,2725,-,-
A00639:426:HTYK2DRXX:1:2169:18548:7310,TXNRD1,NM_001093771,2705,2715,-,-
A00639:436:HVNTHDRXX:1:2269:12491:27727,TXNRD1,NM_001093771,2721,2727,-,-
A00639:436:HVNTHDRXX:2:2153:30445:8876,TXNRD1,NM_001093771,2734,2744,-,-
